Type,ks
Speciation_gene_pairs_same_direction,0.735702
Speciation_gene_pairs_same_direction,0.71431
Speciation_gene_pairs_same_direction,1.82231
Speciation_gene_pairs_same_direction,0.88451
Speciation_gene_pairs_same_direction,1.20582
Speciation_gene_pairs_same_direction,0.74641
Speciation_gene_pairs_same_direction,0.74225
Speciation_gene_pairs_same_direction,0.724171
Speciation_gene_pairs_same_direction,0.902074
Speciation_gene_pairs_same_direction,0.729797
Speciation_gene_pairs_same_direction,1.2904
Speciation_gene_pairs_same_direction,0.696204
Speciation_gene_pairs_same_direction,2.19253
Speciation_gene_pairs_same_direction,0.562576
Speciation_gene_pairs_same_direction,0.645365
Speciation_gene_pairs_same_direction,0.704021
Speciation_gene_pairs_same_direction,0.859618
Speciation_gene_pairs_same_direction,1.48999
Speciation_gene_pairs_same_direction,0.918808
Speciation_gene_pairs_same_direction,1.34388
Speciation_gene_pairs_same_direction,1.2093
Speciation_gene_pairs_same_direction,0.969384
Speciation_gene_pairs_same_direction,1.51402
Speciation_gene_pairs_same_direction,2.05612
Speciation_gene_pairs_same_direction,2.2412
Speciation_gene_pairs_same_direction,1.97878
Speciation_gene_pairs_same_direction,0.616829
Speciation_gene_pairs_same_direction,0.792624
