Type,ka
Speciation_gene_pairs_same_direction,0.19992
Speciation_gene_pairs_same_direction,0.17501
Speciation_gene_pairs_same_direction,0.158243
Speciation_gene_pairs_same_direction,0.202709
Speciation_gene_pairs_same_direction,0.218402
Speciation_gene_pairs_same_direction,0.254909
Speciation_gene_pairs_same_direction,0.152564
Speciation_gene_pairs_same_direction,0.0686202
Speciation_gene_pairs_same_direction,0.10197
Speciation_gene_pairs_same_direction,0.0416308
Speciation_gene_pairs_same_direction,0.168422
Speciation_gene_pairs_same_direction,0.123072
Speciation_gene_pairs_same_direction,0.127503
Speciation_gene_pairs_same_direction,0.156685
Speciation_gene_pairs_same_direction,0.281212
Speciation_gene_pairs_same_direction,0.159539
Speciation_gene_pairs_same_direction,0.117169
Speciation_gene_pairs_same_direction,0.252515
Speciation_gene_pairs_same_direction,0.0947266
Speciation_gene_pairs_same_direction,0.137221
Speciation_gene_pairs_same_direction,0.224215
Speciation_gene_pairs_same_direction,0.366136
Speciation_gene_pairs_same_direction,0.0212912
Speciation_gene_pairs_same_direction,0.0628491
Speciation_gene_pairs_same_direction,0.0421877
Speciation_gene_pairs_same_direction,0.0843583
Speciation_gene_pairs_same_direction,0.223495
Speciation_gene_pairs_same_direction,0.148101
