Type,ka
Speciation_gene_pairs_same_direction,0.117803
Speciation_gene_pairs_same_direction,0.101959
Speciation_gene_pairs_same_direction,0.122522
Speciation_gene_pairs_same_direction,0.0950584
Speciation_gene_pairs_same_direction,0.254508
Speciation_gene_pairs_same_direction,0.104083
Speciation_gene_pairs_same_direction,0.118169
Speciation_gene_pairs_same_direction,0.177726
Speciation_gene_pairs_same_direction,0.179563
Speciation_gene_pairs_same_direction,0.15696
Speciation_gene_pairs_same_direction,0.19522
Speciation_gene_pairs_same_direction,0.0921314
Speciation_gene_pairs_same_direction,0.0395178
Speciation_gene_pairs_same_direction,0.1424
Speciation_gene_pairs_same_direction,0.0883824
Speciation_gene_pairs_same_direction,0.112759
Speciation_gene_pairs_same_direction,0.18148
Speciation_gene_pairs_same_direction,0.040058
Speciation_gene_pairs_same_direction,0.0873173
Speciation_gene_pairs_same_direction,0.118986
Speciation_gene_pairs_same_direction,0.23091
Speciation_gene_pairs_same_direction,0.170543
Speciation_gene_pairs_same_direction,0.158553
Speciation_gene_pairs_same_direction,0.0306278
Speciation_gene_pairs_same_direction,0.088205
Speciation_gene_pairs_same_direction,0.147416
Speciation_gene_pairs_same_direction,0.226922
Speciation_gene_pairs_same_direction,0.102021
