Type,ks
Speciation_gene_pairs_same_direction,0.9725
Speciation_gene_pairs_same_direction,0.7942
Speciation_gene_pairs_same_direction,0.842
Speciation_gene_pairs_same_direction,0.9745
Speciation_gene_pairs_same_direction,0.7599
Speciation_gene_pairs_same_direction,0.786
Speciation_gene_pairs_same_direction,0.512
Speciation_gene_pairs_same_direction,1.065
Speciation_gene_pairs_same_direction,0.6108
Speciation_gene_pairs_same_direction,0.842
Speciation_gene_pairs_same_direction,0.9075
Speciation_gene_pairs_same_direction,0.8217
Speciation_gene_pairs_same_direction,0.5363
Speciation_gene_pairs_same_direction,1.1292
Speciation_gene_pairs_same_direction,0.8357
Speciation_gene_pairs_same_direction,0.649
Speciation_gene_pairs_same_direction,0.6476
Speciation_gene_pairs_same_direction,1.0402
Speciation_gene_pairs_same_direction,0.907
Speciation_gene_pairs_same_direction,1.3609
Speciation_gene_pairs_same_direction,0.9302
Speciation_gene_pairs_same_direction,0.68
Speciation_gene_pairs_same_direction,0.7545
Speciation_gene_pairs_same_direction,0.7487
Speciation_gene_pairs_same_direction,0.5262
Speciation_gene_pairs_same_direction,0.6942
Speciation_gene_pairs_same_direction,0.5102
Speciation_gene_pairs_same_direction,0.9065
