Type,ka
Speciation_gene_pairs_same_direction,0.215983
Speciation_gene_pairs_same_direction,0.11459
Speciation_gene_pairs_same_direction,0.160506
Speciation_gene_pairs_same_direction,0.216058
Speciation_gene_pairs_same_direction,0.0115995
Speciation_gene_pairs_same_direction,0.136356
Speciation_gene_pairs_same_direction,0.302202
Speciation_gene_pairs_same_direction,0.21365
Speciation_gene_pairs_same_direction,0.160071
Speciation_gene_pairs_same_direction,0.0610031
Speciation_gene_pairs_same_direction,0.139284
Speciation_gene_pairs_same_direction,0.196539
Speciation_gene_pairs_same_direction,0.0530775
Speciation_gene_pairs_same_direction,0.198753
Speciation_gene_pairs_same_direction,0.193356
Speciation_gene_pairs_same_direction,0.39551
Speciation_gene_pairs_same_direction,0.0508578
Speciation_gene_pairs_same_direction,0.0695102
Speciation_gene_pairs_same_direction,0.087944
Speciation_gene_pairs_same_direction,0.195657
Speciation_gene_pairs_same_direction,0.133368
Speciation_gene_pairs_same_direction,0.315071
Speciation_gene_pairs_same_direction,0.223917
Speciation_gene_pairs_same_direction,0.256073
Speciation_gene_pairs_same_direction,0.0704082
Speciation_gene_pairs_same_direction,0.415522
Speciation_gene_pairs_same_direction,0.0681023
Speciation_gene_pairs_same_direction,0.0915098
