Type,ks
Speciation_gene_pairs_same_direction,1.63896
Speciation_gene_pairs_same_direction,1.20378
Speciation_gene_pairs_same_direction,1.35045
Speciation_gene_pairs_same_direction,0.546098
Speciation_gene_pairs_same_direction,0.716572
Speciation_gene_pairs_same_direction,0.67125
Speciation_gene_pairs_same_direction,2.77843
Speciation_gene_pairs_same_direction,0.671993
Speciation_gene_pairs_same_direction,1.62469
Speciation_gene_pairs_same_direction,0.741932
Speciation_gene_pairs_same_direction,0.60609
Speciation_gene_pairs_same_direction,0.614556
Speciation_gene_pairs_same_direction,0.576703
Speciation_gene_pairs_same_direction,1.1806
Speciation_gene_pairs_same_direction,0.714649
Speciation_gene_pairs_same_direction,2.0548
Speciation_gene_pairs_same_direction,0.557949
Speciation_gene_pairs_same_direction,0.891848
Speciation_gene_pairs_same_direction,0.603256
Speciation_gene_pairs_same_direction,0.646002
Speciation_gene_pairs_same_direction,0.703106
Speciation_gene_pairs_same_direction,1.99878
Speciation_gene_pairs_same_direction,1.21077
Speciation_gene_pairs_same_direction,1.12912
Speciation_gene_pairs_same_direction,0.62996
Speciation_gene_pairs_same_direction,0.682065
Speciation_gene_pairs_same_direction,1.04754
Speciation_gene_pairs_same_direction,2.88104
