Type,ka
Speciation_gene_pairs_same_direction,0.502258
Speciation_gene_pairs_same_direction,0.0812837
Speciation_gene_pairs_same_direction,0.222842
Speciation_gene_pairs_same_direction,0.0529484
Speciation_gene_pairs_same_direction,0.341923
Speciation_gene_pairs_same_direction,0.179044
Speciation_gene_pairs_same_direction,0.0792591
Speciation_gene_pairs_same_direction,0.138403
Speciation_gene_pairs_same_direction,0.277
Speciation_gene_pairs_same_direction,0.125944
Speciation_gene_pairs_same_direction,0.127709
Speciation_gene_pairs_same_direction,0.0852267
Speciation_gene_pairs_same_direction,0.326032
Speciation_gene_pairs_same_direction,0.0674601
Speciation_gene_pairs_same_direction,0.0868676
Speciation_gene_pairs_same_direction,0.1197
Speciation_gene_pairs_same_direction,0.112574
Speciation_gene_pairs_same_direction,0.189477
Speciation_gene_pairs_same_direction,0.087478
Speciation_gene_pairs_same_direction,0.0987551
Speciation_gene_pairs_same_direction,0.0671267
Speciation_gene_pairs_same_direction,0.0499146
Speciation_gene_pairs_same_direction,0.184451
Speciation_gene_pairs_same_direction,0.298027
Speciation_gene_pairs_same_direction,0.140948
Speciation_gene_pairs_same_direction,0.179528
Speciation_gene_pairs_same_direction,0.139741
Speciation_gene_pairs_same_direction,0.112118
