Type,ka
Speciation_gene_pairs_same_direction,0.252011
Speciation_gene_pairs_same_direction,0.116132
Speciation_gene_pairs_same_direction,0.16936
Speciation_gene_pairs_same_direction,0.274205
Speciation_gene_pairs_same_direction,0.11184
Speciation_gene_pairs_same_direction,0.160228
Speciation_gene_pairs_same_direction,0.278087
Speciation_gene_pairs_same_direction,0.123166
Speciation_gene_pairs_same_direction,0.170932
Speciation_gene_pairs_same_direction,0.173068
Speciation_gene_pairs_same_direction,0.161816
Speciation_gene_pairs_same_direction,0.109
Speciation_gene_pairs_same_direction,0.0380577
Speciation_gene_pairs_same_direction,0.115525
Speciation_gene_pairs_same_direction,0.263643
Speciation_gene_pairs_same_direction,0.199279
Speciation_gene_pairs_same_direction,0.166469
Speciation_gene_pairs_same_direction,0.190758
Speciation_gene_pairs_same_direction,0.288903
Speciation_gene_pairs_same_direction,0.156164
Speciation_gene_pairs_same_direction,0.084877
Speciation_gene_pairs_same_direction,0.229966
Speciation_gene_pairs_same_direction,0.116356
Speciation_gene_pairs_same_direction,0.219491
Speciation_gene_pairs_same_direction,0.204856
Speciation_gene_pairs_same_direction,0.206325
Speciation_gene_pairs_same_direction,0.274618
Speciation_gene_pairs_same_direction,0.124685
