Type,omega
Speciation_gene_pairs_same_direction,0.259217
Speciation_gene_pairs_same_direction,0.0715485
Speciation_gene_pairs_same_direction,0.020999
Speciation_gene_pairs_same_direction,0.0982947
Speciation_gene_pairs_same_direction,0.139006
Speciation_gene_pairs_same_direction,0.114128
Speciation_gene_pairs_same_direction,0.107982
Speciation_gene_pairs_same_direction,0.0774057
Speciation_gene_pairs_same_direction,0.167186
Speciation_gene_pairs_same_direction,0.20904
Speciation_gene_pairs_same_direction,0.155217
Speciation_gene_pairs_same_direction,0.155333
Speciation_gene_pairs_same_direction,0.13453
Speciation_gene_pairs_same_direction,0.0704092
Speciation_gene_pairs_same_direction,0.213094
Speciation_gene_pairs_same_direction,0.234877
Speciation_gene_pairs_same_direction,0.0192318
Speciation_gene_pairs_same_direction,0.156266
Speciation_gene_pairs_same_direction,0.0329747
Speciation_gene_pairs_same_direction,0.0522021
Speciation_gene_pairs_same_direction,0.174891
Speciation_gene_pairs_same_direction,0.290204
Speciation_gene_pairs_same_direction,0.0911338
Speciation_gene_pairs_same_direction,0.119057
Speciation_gene_pairs_same_direction,0.0921725
Speciation_gene_pairs_same_direction,0.0884888
Speciation_gene_pairs_same_direction,0.111377
Speciation_gene_pairs_same_direction,0.196979
