Type,ks
Speciation_gene_pairs_same_direction,0.589455
Speciation_gene_pairs_same_direction,0.659234
Speciation_gene_pairs_same_direction,0.515609
Speciation_gene_pairs_same_direction,0.650773
Speciation_gene_pairs_same_direction,1.91187
Speciation_gene_pairs_same_direction,0.773066
Speciation_gene_pairs_same_direction,2.84099
Speciation_gene_pairs_same_direction,0.762174
Speciation_gene_pairs_same_direction,1.18544
Speciation_gene_pairs_same_direction,0.643372
Speciation_gene_pairs_same_direction,1.02287
Speciation_gene_pairs_same_direction,1.73454
Speciation_gene_pairs_same_direction,0.743156
Speciation_gene_pairs_same_direction,0.867625
Speciation_gene_pairs_same_direction,0.748173
Speciation_gene_pairs_same_direction,0.931956
Speciation_gene_pairs_same_direction,0.967131
Speciation_gene_pairs_same_direction,0.67579
Speciation_gene_pairs_same_direction,0.890888
Speciation_gene_pairs_same_direction,2.71741
Speciation_gene_pairs_same_direction,1.06399
Speciation_gene_pairs_same_direction,0.687186
Speciation_gene_pairs_same_direction,0.836848
Speciation_gene_pairs_same_direction,1.86871
Speciation_gene_pairs_same_direction,1.17726
Speciation_gene_pairs_same_direction,0.908339
Speciation_gene_pairs_same_direction,1.76844
Speciation_gene_pairs_same_direction,0.599514
