Index3,Corr_Value3,Index4,Corr_Value4,Index5,Corr_Value5
1,0.5710789766407119,1.0,0.5697441601779756,1.0,0.43492769744160176
2,0.8242491657397107,2.0,0.44827586206896547,2.0,0.6671857619577308
3,0.8482758620689654,3.0,0.5692992213570635,3.0,0.40600667408231367
4,0.7165739710789767,4.0,0.7708565072302558,4.0,0.5141268075639599
5,0.785539488320356,5.0,0.41739904585796117,5.0,0.4905450500556173
6,0.8487208008898777,6.0,0.546607341490545,6.0,0.3650723025583982
7,0.8122358175750835,7.0,0.47630700778642937,7.0,0.3984427141268076
8,0.7228031145717464,8.0,0.4883203559510568,8.0,0.48565072302558404
9,0.7561735261401556,9.0,0.5688542825361512,9.0,0.3819799777530589
10,0.5492769744160179,10.0,0.5443826473859844,10.0,0.3775305895439377
11,0.8273637374860956,11.0,0.3775305895439377,11.0,0.435817575083426
12,0.6840934371523915,12.0,0.3890989988876529,12.0,0.4269187986651835
13,0.8433815350389321,13.0,0.4255839822024471,13.0,0.36907675194660733
14,0.739265850945495,14.0,0.6436040044493881,14.0,0.4661252670961773
15,0.6249165739710789,15.0,0.37130144605116794,15.0,0.36106785317018913
16,0.5159065628476084,16.0,0.43492769744160176,16.0,0.5194660734149055
17,0.7802002224694105,17.0,0.5208008898776418,17.0,0.5132369299221357
18,0.9345939933259176,18.0,0.40778642936596216,18.0,0.38598442714126807
19,0.6200222469410456,19.0,0.5879866518353727,19.0,0.5519466073414906
20,0.6778642936596218,20.0,0.5163515016685205,20.0,0.507007786429366
21,0.7619577308120132,21.0,0.49187986651835364,21.0,0.4593993325917686
22,0.6778642936596218,22.0,0.3984427141268076,22.0,0.4255839822024471
23,0.5848720800889877,23.0,0.6106785317018909,23.0,0.36151279199110126
24,0.5652947719688542,24.0,0.54972191323693,24.0,0.649833147942158
25,0.5581757508342603,25.0,0.5937708565072302,25.0,0.43759733036707454
26,0.8095661846496106,26.0,0.5931694329729874,26.0,0.44694104560622916
27,0.5537263626251391,27.0,0.5768631813125694,27.0,0.5292547274749722
28,0.6645161290322581,28.0,0.4972191323692992,28.0,0.5555061179087876
29,0.6734149054505005,29.0,0.5946607341490544,29.0,0.48787541713014465
30,0.5430478309232479,30.0,0.7441601779755282,30.0,0.36106785317018913
31,0.43715239154616237,31.0,0.6453837597330366,31.0,0.4162402669632926
32,0.7232480533926585,32.0,0.36240266963292544,32.0,0.45984427141268075
33,0.7797552836484983,33.0,0.5403781979977753,33.0,0.4758620689655172
34,0.8909899888765294,34.0,0.5363737486095662,34.0,0.4967741935483871
35,0.8616240266963293,35.0,0.36551724137931035,35.0,0.42602892102335926
36,0.8273637374860956,36.0,0.3815350389321468,36.0,0.5617352614015573
37,0.7615127919911011,37.0,0.5323692992213571,37.0,0.4843159065628476
38,0.8144605116796441,38.0,0.48787541713014465,38.0,0.3779755283648498
39,0.7686318131256953,39.0,0.6338153503893215,39.0,0.4166852057842047
40,0.7156840934371523,40.0,0.5515016685205784,40.0,0.4197997775305895
41,0.6511679644048943,41.0,0.5804226918798664,41.0,0.37085650723025576
42,0.850500556173526,42.0,0.39532814238042263,42.0,0.5728587319243604
43,0.7343715239154617,43.0,0.44160177975528364,43.0,0.39888765294771966
44,0.8558398220244716,44.0,0.42602892102335926,44.0,0.4567296996662959
45,0.6756395995550611,45.0,0.5777530589543938,45.0,0.47319243604004446
46,0.7797552836484983,46.0,0.3904338153503893,46.0,0.7397107897664071
47,0.7490545050055617,47.0,0.7041156840934372,47.0,0.48075639599555064
48,0.7388209121245829,48.0,0.3913236929922136,48.0,0.5056729699666296
49,0.7979977753058954,49.0,0.607119021134594,49.0,-0.36774193548387096
50,0.5804226918798664,50.0,0.5648498331479421,50.0,0.41357063403781974
51,0.7112347052280311,51.0,0.435817575083426,51.0,0.43448275862068964
52,0.7183537263626251,52.0,0.5661846496106785,52.0,0.47274749721913245
53,0.8113459399332592,53.0,0.5968854282536151,53.0,0.5052280311457175
54,0.7499443826473859,54.0,0.4682981090100112,54.0,0.4473859844271412
55,0.6760845383759733,55.0,0.4687430478309232,55.0,0.47185761957730815
56,0.7459399332591768,56.0,0.6413793103448275,56.0,0.40333704115684094
57,0.7041156840934372,57.0,0.5978418103519945,57.0,0.49632925472747497
58,0.8905450500556173,58.0,0.3828698553948832,58.0,0.5021134593993326
59,0.696551724137931,59.0,0.511012235817575,59.0,0.45850945494994433
60,0.7846496106785317,60.0,0.5181312569521691,60.0,0.3657804005279788
61,0.6983314794215795,61.0,0.4002224694104561,61.0,0.37619577308120133
62,0.7681868743047832,62.0,0.5911012235817574,62.0,0.3904338153503893
63,0.689432703003337,63.0,0.46206896551724136,63.0,0.5038932146829811
64,0.5145717463848721,64.0,0.4838709677419355,64.0,0.5078976640711901
65,0.7397107897664071,65.0,0.5617352614015573,65.0,0.44694104560622916
66,0.8064516129032258,66.0,0.38509454949944383,66.0,0.4910446131175481
67,0.5951056729699666,67.0,0.3681868743047831,67.0,0.6102335928809789
68,0.839377085650723,68.0,0.5968854282536151,68.0,0.47141268075639603
69,0.9172413793103448,69.0,0.4291912363859313,69.0,0.39221357063403783
70,0.714349276974416,70.0,0.535483870967742,70.0,0.43008121302955166
71,0.8353726362625139,71.0,0.6787541713014461,71.0,0.40333704115684094
72,0.5519466073414906,72.0,0.4229143492769744,72.0,0.4562847608453838
73,0.6685205784204672,73.0,0.3815350389321468,73.0,0.42246941045606223
74,0.7846496106785317,74.0,0.6867630700778643,74.0,0.457174638487208
75,0.796662958843159,75.0,0.5314794215795328,75.0,0.5056729699666296
76,0.7739710789766406,76.0,0.6040044493882092,76.0,0.52880978865406
77,0.6956618464961067,77.0,0.6836484983314793,77.0,0.41579532814238046
78,0.8424916573971077,78.0,0.403159419560035,78.0,0.37886540600667407
79,0.7486095661846496,79.0,0.5117365700817221,79.0,0.36907675194660733
80,0.6743047830923248,80.0,0.4923248053392658,80.0,0.6520578420467186
81,0.5652947719688542,81.0,0.5038932146829811,81.0,0.5038932146829811
82,0.6734149054505005,82.0,0.5604004449388209,82.0,0.4113459399332592
83,0.4625139043381535,83.0,0.46562847608453833,83.0,0.39443826473859844
84,0.5190211345939933,84.0,0.37352614015572855,84.0,0.4353726362625139
85,0.7873192436040044,85.0,0.5519466073414906,85.0,0.3668520578420467
