Index3,Corr_Value3,Index4,Corr_Value4,Index5,Corr_Value5
1,0.7776878209836878,1.0,0.6693147056301606,1.0,0.9985176904420118
2,0.9999119554198499,2.0,0.7509054942956269,2.0,0.4755848904829942
3,0.39665199592783124,3.0,0.9149385763429834,3.0,0.5190316619738798
4,0.7454118960561029,4.0,0.4847722876748213,4.0,0.38050264778430376
5,0.5601122862712595,5.0,0.5785146323577663,5.0,0.8222027262873149
6,0.3780545304740352,6.0,0.7433354221796712,6.0,0.9992679227054896
7,0.9332280227623541,7.0,0.43772218351985953,7.0,0.554709138128588
8,0.8671921886952386,8.0,0.654924080412375,8.0,0.6549445975727882
9,0.5859462897285176,9.0,0.3684928298995107,9.0,0.8823022377360877
10,0.43423717367972037,10.0,0.47166096912588856,10.0,0.7676818975906208
11,0.9161672079664486,11.0,0.5701632124216752,11.0,0.36610146380493575
12,0.9215098353569473,12.0,0.377765933262187,12.0,0.45642153486594744
13,0.8444560118868852,13.0,0.37498171012515136,13.0,0.6039983855229829
14,0.8374803396063947,14.0,0.3812590990987902,14.0,0.7681829531817342
15,0.8682123224691524,15.0,0.9353257504956709,15.0,0.9982360112631231
16,0.6736521913183309,16.0,0.9234202301668637,16.0,0.9973676541747646
17,0.9065908455529978,17.0,0.760894659426675,17.0,0.4624405007061307
18,0.5380536476013916,18.0,0.508777359871903,18.0,0.3884845888684471
19,0.7522467154426898,19.0,0.5085623102056145,19.0,0.6518222744277606
20,0.9283758723362391,20.0,0.7591000680041468,20.0,0.49940550888953605
21,0.9955395605515943,21.0,0.39301895382159796,21.0,0.50572625696921
22,0.8102931925086406,22.0,0.48789708639118523,22.0,0.6604594048423268
23,0.9373839495060662,23.0,0.6544196226580888,23.0,0.9336747013596157
24,0.9351126044322113,24.0,0.8922366625316669,24.0,0.4509331997441501
25,0.8640485066503047,25.0,0.8409871148238417,25.0,0.6202537911914976
26,0.6224958168438183,26.0,0.4570685910085976,26.0,0.6115755293202823
27,0.9805450799103844,27.0,0.8698344024034358,27.0,0.7407597821334129
28,0.6361083372827802,28.0,0.7210075796318174,28.0,0.59489227563883
29,0.7741531258364552,29.0,0.7995666929316989,29.0,0.8388511701360164
30,0.8260721773882205,30.0,0.3891411440563115,30.0,0.5888712950289394
31,0.8341627055368038,31.0,0.5868489580410464,31.0,0.4894683237527914
32,0.8333611195596587,32.0,0.8536181056878009,32.0,0.46797771722611414
33,0.841736675891599,33.0,0.6918971061808531,33.0,0.9840431337332352
34,0.8341841940676067,34.0,0.5241280926439655,34.0,0.7556248235993248
35,0.6742020975107873,35.0,0.3618677353173004,35.0,0.687074592573842
