Type,ka
Speciation_gene_pairs_same_direction,0.0697814
Speciation_gene_pairs_same_direction,0.253728
Speciation_gene_pairs_same_direction,0.0386041
Speciation_gene_pairs_same_direction,0.314076
Speciation_gene_pairs_same_direction,0.102646
Speciation_gene_pairs_same_direction,0.127482
Speciation_gene_pairs_same_direction,0.16822
Speciation_gene_pairs_same_direction,0.238605
Speciation_gene_pairs_same_direction,0.0882613
Speciation_gene_pairs_same_direction,0.289882
Speciation_gene_pairs_same_direction,0.0227044
Speciation_gene_pairs_same_direction,0.0951278
Speciation_gene_pairs_same_direction,0.0849806
Speciation_gene_pairs_same_direction,0.0998755
Speciation_gene_pairs_same_direction,0.126918
Speciation_gene_pairs_same_direction,0.361385
Speciation_gene_pairs_same_direction,0.544986
Speciation_gene_pairs_same_direction,0.20848
Speciation_gene_pairs_same_direction,0.14093
Speciation_gene_pairs_same_direction,0.129064
Speciation_gene_pairs_same_direction,0.111543
Speciation_gene_pairs_same_direction,0.188525
Speciation_gene_pairs_same_direction,0.1321
Speciation_gene_pairs_same_direction,0.286595
Speciation_gene_pairs_same_direction,0.361007
Speciation_gene_pairs_same_direction,0.127265
Speciation_gene_pairs_same_direction,0.0395812
Speciation_gene_pairs_same_direction,0.149234
