Type,omega
Speciation_gene_pairs_same_direction,0.0743078
Speciation_gene_pairs_same_direction,0.0970349
Speciation_gene_pairs_same_direction,0.071669
Speciation_gene_pairs_same_direction,0.244065
Speciation_gene_pairs_same_direction,0.0248948
Speciation_gene_pairs_same_direction,0.101408
Speciation_gene_pairs_same_direction,0.241421
Speciation_gene_pairs_same_direction,0.0733214
Speciation_gene_pairs_same_direction,0.0403943
Speciation_gene_pairs_same_direction,0.14042
Speciation_gene_pairs_same_direction,0.0532702
Speciation_gene_pairs_same_direction,0.496399
Speciation_gene_pairs_same_direction,0.0063797
Speciation_gene_pairs_same_direction,0.214793
Speciation_gene_pairs_same_direction,0.139226
Speciation_gene_pairs_same_direction,0.153598
Speciation_gene_pairs_same_direction,0.0782316
Speciation_gene_pairs_same_direction,0.336427
Speciation_gene_pairs_same_direction,0.0600968
Speciation_gene_pairs_same_direction,0.0606503
Speciation_gene_pairs_same_direction,0.332527
Speciation_gene_pairs_same_direction,0.343295
Speciation_gene_pairs_same_direction,0.146526
Speciation_gene_pairs_same_direction,0.0797195
Speciation_gene_pairs_same_direction,0.113706
Speciation_gene_pairs_same_direction,0.201124
Speciation_gene_pairs_same_direction,0.107107
Speciation_gene_pairs_same_direction,0.039976
