Type,ks
Speciation_gene_pairs_same_direction,0.4632
Speciation_gene_pairs_same_direction,0.8157
Speciation_gene_pairs_same_direction,0.7562
Speciation_gene_pairs_same_direction,0.9469
Speciation_gene_pairs_same_direction,0.68
Speciation_gene_pairs_same_direction,0.6451
Speciation_gene_pairs_same_direction,0.8091
Speciation_gene_pairs_same_direction,0.3275
Speciation_gene_pairs_same_direction,0.598
Speciation_gene_pairs_same_direction,0.5212
Speciation_gene_pairs_same_direction,0.8025
Speciation_gene_pairs_same_direction,0.6251
Speciation_gene_pairs_same_direction,0.6822
Speciation_gene_pairs_same_direction,0.7316
Speciation_gene_pairs_same_direction,0.7288
Speciation_gene_pairs_same_direction,1.1935
Speciation_gene_pairs_same_direction,0.6877
Speciation_gene_pairs_same_direction,0.8482
Speciation_gene_pairs_same_direction,0.4025
Speciation_gene_pairs_same_direction,1.0275
Speciation_gene_pairs_same_direction,0.5174
Speciation_gene_pairs_same_direction,0.8593
Speciation_gene_pairs_same_direction,0.8615
Speciation_gene_pairs_same_direction,0.909
Speciation_gene_pairs_same_direction,1.0208
Speciation_gene_pairs_same_direction,1.59
Speciation_gene_pairs_same_direction,0.8164
Speciation_gene_pairs_same_direction,0.9201
