Type,omega
Speciation_gene_pairs_same_direction,0.0488163
Speciation_gene_pairs_same_direction,0.138466
Speciation_gene_pairs_same_direction,0.236593
Speciation_gene_pairs_same_direction,0.173454
Speciation_gene_pairs_same_direction,0.418901
Speciation_gene_pairs_same_direction,0.198504
Speciation_gene_pairs_same_direction,0.0826443
Speciation_gene_pairs_same_direction,0.109654
Speciation_gene_pairs_same_direction,0.708621
Speciation_gene_pairs_same_direction,0.146844
Speciation_gene_pairs_same_direction,0.100249
Speciation_gene_pairs_same_direction,0.0926855
Speciation_gene_pairs_same_direction,0.118396
Speciation_gene_pairs_same_direction,0.0883341
Speciation_gene_pairs_same_direction,0.0465923
Speciation_gene_pairs_same_direction,0.345086
Speciation_gene_pairs_same_direction,0.0450236
Speciation_gene_pairs_same_direction,0.0965975
Speciation_gene_pairs_same_direction,0.309317
Speciation_gene_pairs_same_direction,0.15637
Speciation_gene_pairs_same_direction,0.22499
Speciation_gene_pairs_same_direction,0.418721
Speciation_gene_pairs_same_direction,0.0516268
Speciation_gene_pairs_same_direction,0.155416
Speciation_gene_pairs_same_direction,0.151969
Speciation_gene_pairs_same_direction,0.149493
Speciation_gene_pairs_same_direction,0.0483983
Speciation_gene_pairs_same_direction,0.0777414
