Type,ka
Speciation_gene_pairs_same_direction,0.330763
Speciation_gene_pairs_same_direction,0.138734
Speciation_gene_pairs_same_direction,0.269503
Speciation_gene_pairs_same_direction,0.229846
Speciation_gene_pairs_same_direction,0.137389
Speciation_gene_pairs_same_direction,0.158359
Speciation_gene_pairs_same_direction,0.306679
Speciation_gene_pairs_same_direction,0.17056
Speciation_gene_pairs_same_direction,0.169147
Speciation_gene_pairs_same_direction,0.248442
Speciation_gene_pairs_same_direction,0.0864594
Speciation_gene_pairs_same_direction,0.301715
Speciation_gene_pairs_same_direction,0.0831653
Speciation_gene_pairs_same_direction,0.292178
Speciation_gene_pairs_same_direction,0.10858
Speciation_gene_pairs_same_direction,0.0322931
Speciation_gene_pairs_same_direction,0.30015
Speciation_gene_pairs_same_direction,0.102851
Speciation_gene_pairs_same_direction,0.243527
Speciation_gene_pairs_same_direction,0.025571
Speciation_gene_pairs_same_direction,0.299394
Speciation_gene_pairs_same_direction,0.112922
Speciation_gene_pairs_same_direction,0.178703
Speciation_gene_pairs_same_direction,0.164199
Speciation_gene_pairs_same_direction,0.330262
Speciation_gene_pairs_same_direction,0.0864552
Speciation_gene_pairs_same_direction,0.029041
Speciation_gene_pairs_same_direction,0.0992688
