Type,ka
Speciation_gene_pairs_same_direction,0.1926
Speciation_gene_pairs_same_direction,0.089
Speciation_gene_pairs_same_direction,0.1082
Speciation_gene_pairs_same_direction,0.1574
Speciation_gene_pairs_same_direction,0.2018
Speciation_gene_pairs_same_direction,0.222
Speciation_gene_pairs_same_direction,0.137
Speciation_gene_pairs_same_direction,0.1299
Speciation_gene_pairs_same_direction,0.3356
Speciation_gene_pairs_same_direction,0.209
Speciation_gene_pairs_same_direction,0.3599
Speciation_gene_pairs_same_direction,0.1241
Speciation_gene_pairs_same_direction,0.1186
Speciation_gene_pairs_same_direction,0.2963
Speciation_gene_pairs_same_direction,0.1254
Speciation_gene_pairs_same_direction,0.2587
Speciation_gene_pairs_same_direction,0.0537
Speciation_gene_pairs_same_direction,0.0511
Speciation_gene_pairs_same_direction,0.2196
Speciation_gene_pairs_same_direction,0.1332
Speciation_gene_pairs_same_direction,0.0658
Speciation_gene_pairs_same_direction,0.1475
Speciation_gene_pairs_same_direction,0.205
Speciation_gene_pairs_same_direction,0.1119
Speciation_gene_pairs_same_direction,0.119
Speciation_gene_pairs_same_direction,0.1017
Speciation_gene_pairs_same_direction,0.351
Speciation_gene_pairs_same_direction,0.1383
