Type,Corr_Value
Speciation_gene_pairs,0.8484137107856508
Speciation_gene_pairs,0.8906220217713348
Speciation_gene_pairs,0.6457293399727837
Speciation_gene_pairs,0.7450935244914065
Speciation_gene_pairs,0.803258504517358
Speciation_gene_pairs,0.9060526887808096
Speciation_gene_pairs,0.7855474131500675
Speciation_gene_pairs,0.8164876560800567
Speciation_gene_pairs,0.6348453155006945
Speciation_gene_pairs,0.8794853280941956
Speciation_gene_pairs,0.8510111953117746
Speciation_gene_pairs,0.8201888987011917
Speciation_gene_pairs,0.7137580356633864
Speciation_gene_pairs,0.8789484648007958
Speciation_gene_pairs,0.7590374726103305
Speciation_gene_pairs,0.8717594782316956
Speciation_gene_pairs,0.7068678597856884
Speciation_gene_pairs,0.7316902624594008
Speciation_gene_pairs,0.819768916517884
Speciation_gene_pairs,0.8110366946649762
Speciation_gene_pairs,0.8155506577738201
Speciation_gene_pairs,0.486007348154628
Speciation_gene_pairs,0.4979640300981777
Speciation_gene_pairs,0.7127120728432487
Speciation_gene_pairs,0.8293320298623607
Speciation_gene_pairs,0.7978001549267211
Speciation_gene_pairs,0.5754303001216811
Speciation_gene_pairs,0.8908444037328673
Speciation_gene_pairs,0.5091595510176296
Speciation_gene_pairs,0.8167064113701213
Speciation_gene_pairs,0.841934526330638
Speciation_gene_pairs,0.7505836080304895
Speciation_gene_pairs,0.6556051829499151
Speciation_gene_pairs,0.5711998167517451
Speciation_gene_pairs,0.6006236012153222
Speciation_gene_pairs,0.5653617813650487
Speciation_gene_pairs,0.7708610581642695
Speciation_gene_pairs,0.6003034922790946
Speciation_gene_pairs,0.9278805499363192
Speciation_gene_pairs,0.7333102266510384
Speciation_gene_pairs,0.837439127719224
Speciation_gene_pairs,0.7201179593052596
Speciation_gene_pairs,0.8035628157099253
Speciation_gene_pairs,0.6903989242773582
Speciation_gene_pairs,0.5511895372829103
Speciation_gene_pairs,0.8652435489682945
Speciation_gene_pairs,0.8316702481980566
Speciation_gene_pairs,0.7154228938187835
Speciation_gene_pairs,0.8351231807151935
Speciation_gene_pairs,0.6960872972126644
Speciation_gene_pairs,0.6614088514247298
Speciation_gene_pairs,0.5439352613719407
Speciation_gene_pairs,0.7709899258413825
Speciation_gene_pairs,0.6329701302617765
