Type,ka
Speciation_gene_pairs_same_direction,0.299424
Speciation_gene_pairs_same_direction,0.298941
Speciation_gene_pairs_same_direction,0.173203
Speciation_gene_pairs_same_direction,0.190748
Speciation_gene_pairs_same_direction,0.150194
Speciation_gene_pairs_same_direction,0.515178
Speciation_gene_pairs_same_direction,0.67432
Speciation_gene_pairs_same_direction,0.102819
Speciation_gene_pairs_same_direction,0.382664
Speciation_gene_pairs_same_direction,0.163645
Speciation_gene_pairs_same_direction,0.360915
Speciation_gene_pairs_same_direction,0.0788068
Speciation_gene_pairs_same_direction,0.0650243
Speciation_gene_pairs_same_direction,0.168208
Speciation_gene_pairs_same_direction,0.200142
Speciation_gene_pairs_same_direction,0.0395828
Speciation_gene_pairs_same_direction,0.303914
Speciation_gene_pairs_same_direction,0.187983
Speciation_gene_pairs_same_direction,0.0939763
Speciation_gene_pairs_same_direction,0.21591
Speciation_gene_pairs_same_direction,0.164001
Speciation_gene_pairs_same_direction,0.0523812
Speciation_gene_pairs_same_direction,0.244441
Speciation_gene_pairs_same_direction,0.309872
Speciation_gene_pairs_same_direction,0.294999
Speciation_gene_pairs_same_direction,0.356986
Speciation_gene_pairs_same_direction,0.18466
Speciation_gene_pairs_same_direction,0.0382491
