Type,ks
Speciation_gene_pairs_same_direction,1.165
Speciation_gene_pairs_same_direction,2.43307
Speciation_gene_pairs_same_direction,0.819605
Speciation_gene_pairs_same_direction,0.765209
Speciation_gene_pairs_same_direction,1.39
Speciation_gene_pairs_same_direction,1.32736
Speciation_gene_pairs_same_direction,1.17739
Speciation_gene_pairs_same_direction,0.893093
Speciation_gene_pairs_same_direction,0.864655
Speciation_gene_pairs_same_direction,0.726195
Speciation_gene_pairs_same_direction,1.17029
Speciation_gene_pairs_same_direction,0.786167
Speciation_gene_pairs_same_direction,0.59353
Speciation_gene_pairs_same_direction,1.24776
Speciation_gene_pairs_same_direction,2.70698
Speciation_gene_pairs_same_direction,1.147
Speciation_gene_pairs_same_direction,0.876821
Speciation_gene_pairs_same_direction,0.745532
Speciation_gene_pairs_same_direction,1.46124
Speciation_gene_pairs_same_direction,1.98371
Speciation_gene_pairs_same_direction,0.667921
Speciation_gene_pairs_same_direction,1.2755
Speciation_gene_pairs_same_direction,0.901327
Speciation_gene_pairs_same_direction,0.563439
Speciation_gene_pairs_same_direction,0.618546
Speciation_gene_pairs_same_direction,0.8382
Speciation_gene_pairs_same_direction,2.73698
Speciation_gene_pairs_same_direction,0.622387
