Type,ka
Speciation_gene_pairs_same_direction,0.0637112
Speciation_gene_pairs_same_direction,0.286178
Speciation_gene_pairs_same_direction,0.379688
Speciation_gene_pairs_same_direction,0.21574
Speciation_gene_pairs_same_direction,0.0620877
Speciation_gene_pairs_same_direction,0.198978
Speciation_gene_pairs_same_direction,0.36829
Speciation_gene_pairs_same_direction,0.117464
Speciation_gene_pairs_same_direction,0.122655
Speciation_gene_pairs_same_direction,0.144075
Speciation_gene_pairs_same_direction,0.0284669
Speciation_gene_pairs_same_direction,0.0998434
Speciation_gene_pairs_same_direction,0.111838
Speciation_gene_pairs_same_direction,0.335077
Speciation_gene_pairs_same_direction,0.10521
Speciation_gene_pairs_same_direction,0.330567
Speciation_gene_pairs_same_direction,0.219403
Speciation_gene_pairs_same_direction,0.387171
Speciation_gene_pairs_same_direction,0.0895257
Speciation_gene_pairs_same_direction,0.596538
Speciation_gene_pairs_same_direction,0.223733
Speciation_gene_pairs_same_direction,0.177862
Speciation_gene_pairs_same_direction,0.146184
Speciation_gene_pairs_same_direction,0.389152
Speciation_gene_pairs_same_direction,0.140499
Speciation_gene_pairs_same_direction,0.504971
Speciation_gene_pairs_same_direction,0.128775
Speciation_gene_pairs_same_direction,0.0850673
