Type,ka
Speciation_gene_pairs_same_direction,0.0887
Speciation_gene_pairs_same_direction,0.156
Speciation_gene_pairs_same_direction,0.1528
Speciation_gene_pairs_same_direction,0.1174
Speciation_gene_pairs_same_direction,0.1791
Speciation_gene_pairs_same_direction,0.3039
Speciation_gene_pairs_same_direction,0.1091
Speciation_gene_pairs_same_direction,0.4385
Speciation_gene_pairs_same_direction,0.2437
Speciation_gene_pairs_same_direction,0.0743
Speciation_gene_pairs_same_direction,0.2193
Speciation_gene_pairs_same_direction,0.1866
Speciation_gene_pairs_same_direction,0.2584
Speciation_gene_pairs_same_direction,0.2487
Speciation_gene_pairs_same_direction,0.1926
Speciation_gene_pairs_same_direction,0.1622
Speciation_gene_pairs_same_direction,0.1067
Speciation_gene_pairs_same_direction,0.1384
Speciation_gene_pairs_same_direction,0.1014
Speciation_gene_pairs_same_direction,0.1491
Speciation_gene_pairs_same_direction,0.1273
Speciation_gene_pairs_same_direction,0.058
Speciation_gene_pairs_same_direction,0.175
Speciation_gene_pairs_same_direction,0.0902
Speciation_gene_pairs_same_direction,0.1387
Speciation_gene_pairs_same_direction,0.099
Speciation_gene_pairs_same_direction,0.0922
Speciation_gene_pairs_same_direction,0.124
