Type,ks
Speciation_gene_pairs_same_direction,0.7634
Speciation_gene_pairs_same_direction,0.776
Speciation_gene_pairs_same_direction,0.8673
Speciation_gene_pairs_same_direction,0.8058
Speciation_gene_pairs_same_direction,0.9013
Speciation_gene_pairs_same_direction,0.647
Speciation_gene_pairs_same_direction,0.9299
Speciation_gene_pairs_same_direction,0.4939
Speciation_gene_pairs_same_direction,1.7673
Speciation_gene_pairs_same_direction,1.3119
Speciation_gene_pairs_same_direction,0.6125
Speciation_gene_pairs_same_direction,0.6722
Speciation_gene_pairs_same_direction,1.9671
Speciation_gene_pairs_same_direction,0.9188
Speciation_gene_pairs_same_direction,0.8649
Speciation_gene_pairs_same_direction,1.0351
Speciation_gene_pairs_same_direction,0.6666
Speciation_gene_pairs_same_direction,0.8482
Speciation_gene_pairs_same_direction,0.6208
Speciation_gene_pairs_same_direction,1.6471
Speciation_gene_pairs_same_direction,0.5974
Speciation_gene_pairs_same_direction,0.6037
Speciation_gene_pairs_same_direction,0.8293
Speciation_gene_pairs_same_direction,1.047
Speciation_gene_pairs_same_direction,2.4044
Speciation_gene_pairs_same_direction,1.4263
Speciation_gene_pairs_same_direction,1.0127
Speciation_gene_pairs_same_direction,0.6174
