Type,ks
Speciation_gene_pairs_same_direction,1.91552
Speciation_gene_pairs_same_direction,0.971738
Speciation_gene_pairs_same_direction,0.86328
Speciation_gene_pairs_same_direction,2.51766
Speciation_gene_pairs_same_direction,2.09471
Speciation_gene_pairs_same_direction,1.49776
Speciation_gene_pairs_same_direction,0.589008
Speciation_gene_pairs_same_direction,0.629133
Speciation_gene_pairs_same_direction,0.803559
Speciation_gene_pairs_same_direction,0.891899
Speciation_gene_pairs_same_direction,0.608117
Speciation_gene_pairs_same_direction,0.683934
Speciation_gene_pairs_same_direction,0.852629
Speciation_gene_pairs_same_direction,0.778297
Speciation_gene_pairs_same_direction,2.30882
Speciation_gene_pairs_same_direction,1.26505
Speciation_gene_pairs_same_direction,0.934582
Speciation_gene_pairs_same_direction,0.654391
Speciation_gene_pairs_same_direction,0.893457
Speciation_gene_pairs_same_direction,0.863297
Speciation_gene_pairs_same_direction,1.41591
Speciation_gene_pairs_same_direction,0.709672
Speciation_gene_pairs_same_direction,0.815941
Speciation_gene_pairs_same_direction,2.18421
Speciation_gene_pairs_same_direction,1.56809
Speciation_gene_pairs_same_direction,0.912588
Speciation_gene_pairs_same_direction,0.738378
Speciation_gene_pairs_same_direction,1.53161
