ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0004620	phospholipase activity	11/2538	24/16955	0.458333333333333	3.06187614919884	4.24102995551682	0.000310846776820446	0.00305846491312954	0.00260524651101844	ChlVi11_RagTagg194960/ChlVi11_RagTagg194970/ChlVi1_RagTagg056390/ChlVi1_RagTagg056400/ChlVi1_RagTagg056410/ChlVi3_RagTagg149040/ChlVi8_RagTagg386290/ChlVi8_RagTagg386300/ChlVi8_RagTagg386310/ChlVi8_RagTagg386320/ChlVi8_RagTagg386330	11
GO:0004033	aldo-keto reductase (NADPH) activity	7/2538	11/16955	0.636363636363636	4.2511999426893	4.52560347150578	0.000315847343716283	0.00305846491312954	0.00260524651101844	ChlVi2_RagTagg206510/ChlVi2_RagTagg206520/ChlVi4_RagTagg108380/ChlVi4_RagTagg108390/ChlVi4_RagTagg108620/ChlVi7_RagTagg315290/ChlVi7_RagTagg315300	7
GO:0004553	hydrolase activity, hydrolyzing O-glycosyl compounds	54/2538	228/16955	0.236842105263158	1.58221351250467	3.7135145066515	0.000318315411249219	0.00305846491312954	0.00260524651101844	ChlVi10_RagTagg296270/ChlVi10_RagTagg296330/ChlVi10_RagTagg296310/ChlVi10_RagTagg300090/ChlVi10_RagTagg300170/ChlVi10_RagTagg300180/ChlVi1_RagTagg035580/ChlVi1_RagTagg035590/ChlVi1_RagTagg038990/ChlVi1_RagTagg038420/ChlVi1_RagTagg050360/ChlVi1_RagTagg050370/ChlVi1_RagTagg051720/ChlVi1_RagTagg051730/ChlVi1_RagTagg058230/ChlVi1_RagTagg058290/ChlVi1_RagTagg058300/ChlVi2_RagTagg206950/ChlVi2_RagTagg206860/ChlVi2_RagTagg206870/ChlVi2_RagTagg206880/ChlVi2_RagTagg219350/ChlVi2_RagTagg219360/ChlVi3_RagTagg183910/ChlVi3_RagTagg183920/ChlVi3_RagTagg183930/ChlVi3_RagTagg183940/ChlVi3_RagTagg183960/ChlVi4_RagTagg115780/ChlVi4_RagTagg115730/ChlVi4_RagTagg119540/ChlVi4_RagTagg119550/ChlVi4_RagTagg119560/ChlVi4_RagTagg119570/ChlVi4_RagTagg119580/ChlVi4_RagTagg123860/ChlVi4_RagTagg123200/ChlVi4_RagTagg127540/ChlVi4_RagTagg127470/ChlVi5_RagTagg341930/ChlVi5_RagTagg341950/ChlVi5_RagTagg341970/ChlVi5_RagTagg341720/ChlVi5_RagTagg341530/ChlVi5_RagTagg341580/ChlVi6_RagTagg270370/ChlVi6_RagTagg270430/ChlVi7_RagTagg312160/ChlVi7_RagTagg312220/ChlVi7_RagTagg316970/ChlVi7_RagTagg316980/ChlVi9_RagTagg281890/ChlVi9_RagTagg286980/ChlVi9_RagTagg287080	54
GO:0015211	purine nucleoside transmembrane transporter activity	8/2538	14/16955	0.571428571428571	3.81740403016999	4.42474326803127	0.000320593806407709	0.00305846491312954	0.00260524651101844	ChlVi3_RagTagg151050/ChlVi3_RagTagg151020/ChlVi4_RagTagg114020/ChlVi4_RagTagg113960/ChlVi4_RagTagg122460/ChlVi4_RagTagg122470/ChlVi9_RagTagg285420/ChlVi9_RagTagg285430	8
GO:0015276	ligand-gated monoatomic ion channel activity	8/2538	14/16955	0.571428571428571	3.81740403016999	4.42474326803127	0.000320593806407709	0.00305846491312954	0.00260524651101844	ChlVi2_RagTagg240010/ChlVi2_RagTagg239990/ChlVi2_RagTagg240000/ChlVi6_RagTagg255120/ChlVi6_RagTagg255130/ChlVi9_RagTagg283820/ChlVi9_RagTagg283360/ChlVi9_RagTagg283330	8
GO:0016788	hydrolase activity, acting on ester bonds	34/2538	129/16955	0.263565891472868	1.76074061856678	3.63902858703445	0.000533978711004258	0.00499427147351041	0.00425419571615363	ChlVi1_RagTagg018090/ChlVi1_RagTagg018040/ChlVi1_RagTagg025990/ChlVi1_RagTagg026010/ChlVi1_RagTagg026020/ChlVi1_RagTagg026030/ChlVi1_RagTagg026040/ChlVi1_RagTagg026080/ChlVi1_RagTagg026050/ChlVi1_RagTagg023490/ChlVi1_RagTagg023580/ChlVi1_RagTagg023590/ChlVi1_RagTagg023600/ChlVi1_RagTagg030360/ChlVi1_RagTagg030370/ChlVi1_RagTagg037070/ChlVi1_RagTagg036610/ChlVi2_RagTagg240920/ChlVi2_RagTagg239500/ChlVi3_RagTagg165410/ChlVi3_RagTagg165420/ChlVi5_RagTagg338370/ChlVi5_RagTagg338220/ChlVi5_RagTagg338230/ChlVi6_RagTagg252100/ChlVi6_RagTagg252120/ChlVi6_RagTagg252290/ChlVi6_RagTagg252300/ChlVi6_RagTagg263010/ChlVi6_RagTagg263020/ChlVi6_RagTagg271760/ChlVi6_RagTagg271770/ChlVi7_RagTagg327620/ChlVi7_RagTagg327630	34
GO:0006302	double-strand break repair	10/2538	22/16955	0.454545454545455	3.03657138763522	4.01040721779331	0.000634677948556698	0.00571210153701028	0.0048656541835727	ChlVi1_RagTagg029340/ChlVi1_RagTagg029350/ChlVi1_RagTagg056620/ChlVi1_RagTagg056630/ChlVi7_RagTagg318960/ChlVi7_RagTagg318970/ChlVi7_RagTagg318980/ChlVi7_RagTagg318990/ChlVi7_RagTagg319000/ChlVi7_RagTagg319010	10
GO:0016102	diterpenoid biosynthetic process	10/2538	22/16955	0.454545454545455	3.03657138763522	4.01040721779331	0.000634677948556698	0.00571210153701028	0.0048656541835727	ChlVi2_RagTagg215800/ChlVi2_RagTagg215940/ChlVi2_RagTagg215660/ChlVi4_RagTagg123520/ChlVi4_RagTagg123530/ChlVi4_RagTagg123540/ChlVi4_RagTagg123550/ChlVi8_RagTagg377230/ChlVi8_RagTagg377250/ChlVi8_RagTagg377470	10
GO:0006559	L-phenylalanine catabolic process	7/2538	12/16955	0.583333333333333	3.89693328079853	4.21190347442751	0.00065994159001514	0.00582948404513374	0.00496564237321333	ChlVi12_RagTagg091670/ChlVi12_RagTagg091680/ChlVi2_RagTagg228990/ChlVi2_RagTagg229000/ChlVi2_RagTagg229010/ChlVi5_RagTagg345010/ChlVi5_RagTagg345020	7
GO:0016829	lyase activity	14/2538	38/16955	0.368421052631579	2.4612210194517	3.78347164536701	0.000757173596476394	0.00656676010034981	0.00559366522947154	ChlVi2_RagTagg206150/ChlVi2_RagTagg206160/ChlVi2_RagTagg215800/ChlVi2_RagTagg215940/ChlVi2_RagTagg215660/ChlVi3_RagTagg163190/ChlVi3_RagTagg164890/ChlVi4_RagTagg123520/ChlVi4_RagTagg123530/ChlVi4_RagTagg123540/ChlVi4_RagTagg123550/ChlVi8_RagTagg377230/ChlVi8_RagTagg377250/ChlVi8_RagTagg377470	14
