Index3,Corr_Value3,Index4,Corr_Value4,Index5,Corr_Value5
1,0.8744860932094858,1.0,0.6743690635864373,1.0,0.4915779138807358
2,0.9333342161059124,2.0,0.6095505274108354,2.0,0.6661439926158703
3,0.7723816939739535,3.0,0.4435811980004445,3.0,0.9995908209829117
4,0.6625297860410099,4.0,0.4576376961392393,4.0,0.8164433744646695
5,0.8730797137600415,5.0,0.7393041755475883,5.0,0.5292629597452256
6,0.6401435109512075,6.0,0.5333150949651878,6.0,0.5252040424322344
7,0.8366153489778738,7.0,0.4234938938706622,7.0,0.7721304331276578
8,0.5086371541243865,8.0,0.464092280020666,8.0,0.6431754186213232
9,0.9066601251558607,9.0,0.7401347373974229,9.0,0.6101968794134821
10,0.6194990990436546,10.0,0.5516372315684389,10.0,0.9992647280512239
11,0.9100654270557027,11.0,0.582184415452273,11.0,0.5069702987924234
12,0.7979561264374713,12.0,0.9477241985897243,12.0,0.999907755936878
13,0.3683680715404681,13.0,0.9284736518908426,13.0,0.5156941967458036
14,0.4481373041548496,14.0,0.7847290212901095,14.0,0.446813199834712
15,0.4855718476268193,15.0,0.9717652824912947,15.0,0.958499533254496
16,0.761609236976086,16.0,0.3611298600000907,16.0,0.6283283531740813
17,0.5222835772920454,17.0,0.48305413220474147,17.0,0.7457365587779543
18,0.7640549232418588,18.0,0.5141004751368765,18.0,0.5180295995689526
19,0.4984617685751684,19.0,0.40236386751254277,19.0,0.8485153721287477
20,0.800634359330555,20.0,0.9042637814296928,20.0,0.3819635362336657
21,0.778812504575964,21.0,0.5206219929721327,21.0,0.9938577065206745
22,0.5478505589962365,22.0,0.3953417765240829,22.0,0.9978297267273459
23,0.9946196414479861,23.0,0.8339098851451181,23.0,0.7674448845396881
24,0.8112219659143091,24.0,0.5372094547335398,24.0,0.9264347114527708
25,0.989589144690742,25.0,0.9706274582922783,25.0,0.6632410033109485
26,0.5892595188517608,26.0,0.9352612559540737,26.0,0.5040207431207603
27,0.39891458093252896,27.0,0.5950416677898159,27.0,0.447529640107971
28,0.9985283100408774,28.0,0.5046708436877526,28.0,0.4806937114403821
29,0.6654719878567321,29.0,0.383139482338886,29.0,0.8555440470375383
30,0.8173039865004941,30.0,0.5140502025183812,30.0,0.7090858351272118
31,0.6446297182688026,31.0,0.7241778865527749,31.0,0.6183691170599125
32,0.4550678607024662,32.0,0.6911514454305063,32.0,0.5933182147470802
33,0.5012808462673171,33.0,0.42775544840413426,33.0,0.676107882202281
34,0.5587873193760484,34.0,0.9520906244987825,34.0,0.7225857079600815
35,0.7474276305939391,35.0,0.9630532713273945,35.0,0.8567822333786801
36,0.8443424487846481,36.0,0.6452406476990505,36.0,0.4732212447609523
37,0.5664609484437964,37.0,0.9214756749694104,37.0,0.7976338953567144
38,0.39284933869758326,38.0,0.7721994989500889,38.0,0.503738572678415
39,0.654720643880275,39.0,0.47847898170945014,39.0,0.4585698260712373
40,0.9332869863853666,40.0,0.44054870986355316,40.0,0.626630718606363
41,0.5775381531622686,41.0,0.6208652083341232,41.0,0.4556505800814587
42,0.6219444476476166,42.0,0.72041946424662,42.0,0.5983620902226587
43,0.9918531736611131,43.0,0.4263699123205016,43.0,0.9988850807345087
44,0.5293702037615485,44.0,0.8646816796506253,44.0,0.9971256088764037
45,0.723225700889742,45.0,0.8318881560514415,45.0,0.9440065175977537
46,0.9997383602090131,46.0,0.5223221654957801,46.0,0.6883670429338178
47,0.6136877978733124,47.0,0.8384388863544506,47.0,0.6866446991087847
48,0.46382109898779783,48.0,0.8002758058789712,48.0,0.9998214578724355
49,0.7786138904041622,49.0,0.8307025277537459,49.0,0.9898066801440846
50,0.5828185611062295,50.0,0.6886760817706912,50.0,0.5960783683777774
51,0.9146448368328203,51.0,0.3749650029078746,51.0,0.5339409258897977
52,0.9990672386051327,52.0,0.49100161000227904,52.0,0.38561871679596293
