ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0048367	shoot system development	48/5840	52/26074	0.923076923076923	4.12128556375132	12.1039157561408	5.62261298786309e-27	3.69967934601391e-24	3.09539641331831e-24	HORMACH01G00312100LC/HORMACH01G00218400/HORMACH03G01736700/HORMACH03G01736900/HORMACH03G01737000/HORMACH03G01737100/HORMACH03G01737200/HORMACH03G01737300/HORMACH03G01737400/HORMACH03G01737500/HORMACH03G01737600/HORMACH03G01737700/HORMACH03G01737800/HORMACH03G01737900/HORMACH03G01738000/HORMACH03G01738200/HORMACH03G01738300/HORMACH03G01738500/HORMACH03G01738700/HORMACH04G01922000/HORMACH04G01922100/HORMACH04G01922200/HORMACH04G01922300/HORMACH04G01922400/HORMACH07G03665200/HORMACH07G03665300/HORMACH07G03544600LC/HORMACH07G03665400/HORMACH07G03665500/HORMACH07G03665700/HORMACH07G03665800/HORMACH07G03665900/HORMACH07G03666000/HORMACH07G03666100/HORMACH07G03666200/HORMACH07G03666300/HORMACH07G03666400/HORMACH07G03545000LC/HORMACH07G03666500/HORMACH07G03666700/HORMACH07G03666800/HORMACH07G03666900/HORMACH07G03989600/HORMACH07G03989800/HORMACH07G03990000/HORMACH07G03990100/HORMACH07G03990200/HORMACH07G03990300	48
GO:0004601	peroxidase activity	129/5840	239/26074	0.539748953974895	2.40983120307216	11.7631297912862	1.73937584659157e-26	5.72254653528627e-24	4.78786088298627e-24	HORMACH01G00091500/HORMACH01G00091600/HORMACH01G00091700/HORMACH01G00092000/HORMACH01G00092100/HORMACH01G00092300/HORMACH01G00092400/HORMACH01G00109700/HORMACH01G00109800/HORMACH01G00110000/HORMACH01G00240700/HORMACH01G00241000/HORMACH01G00413100LC/HORMACH01G00340800/HORMACH01G00377300/HORMACH01G00377400/HORMACH01G00377500/HORMACH01G00377600/HORMACH01G00377700/HORMACH01G00377800/HORMACH01G00377900/HORMACH01G00378000/HORMACH01G00378100/HORMACH01G00406100/HORMACH01G00406200/HORMACH02G00651100/HORMACH02G00651200/HORMACH02G00651300/HORMACH02G00651400/HORMACH02G00651500/HORMACH02G00651600/HORMACH02G00651700/HORMACH02G00651800/HORMACH02G00651900/HORMACH02G00652000/HORMACH02G00652200/HORMACH02G00766000LC/HORMACH02G00698800/HORMACH02G00766400LC/HORMACH02G00698900/HORMACH02G00699100/HORMACH02G00699300/HORMACH02G00699500/HORMACH02G00699800/HORMACH02G00699900/HORMACH02G00767000LC/HORMACH02G00700000/HORMACH02G00700500/HORMACH02G00848400/HORMACH02G00848500/HORMACH02G01034100/HORMACH02G01034300/HORMACH02G01191700/HORMACH02G01191800/HORMACH02G01191900/HORMACH02G01192000/HORMACH02G01192400/HORMACH02G01192600/HORMACH02G01212400LC/HORMACH02G01192900/HORMACH02G01193000/HORMACH02G01193100/HORMACH02G01193200/HORMACH02G01193300/HORMACH02G01193400/HORMACH02G01205500/HORMACH02G01205900/HORMACH03G01406700/HORMACH03G01406800/HORMACH03G01407000/HORMACH03G01407100/HORMACH03G01494400/HORMACH03G01494500/HORMACH03G01567600/HORMACH03G01567700/HORMACH03G01567900/HORMACH03G01568100/HORMACH03G01668400/HORMACH03G01668500/HORMACH03G01668600/HORMACH03G01762600/HORMACH03G01762700/HORMACH03G01762800/HORMACH04G01928100/HORMACH04G01928200/HORMACH04G02095800/HORMACH04G02096000/HORMACH04G02096100/HORMACH04G02219300/HORMACH04G02219400/HORMACH05G02604300/HORMACH05G02604400/HORMACH05G02506300LC/HORMACH05G02604500/HORMACH05G02735500/HORMACH05G02735600/HORMACH05G02736800/HORMACH05G02736900/HORMACH05G02747500/HORMACH05G02747600/HORMACH06G02940700/HORMACH06G02833700LC/HORMACH06G02940800/HORMACH06G02941000/HORMACH06G03339500/HORMACH06G03339600/HORMACH06G03339700/HORMACH07G03566400/HORMACH07G03566500/HORMACH07G03566600/HORMACH07G03566700/HORMACH07G03566900/HORMACH07G03567000/HORMACH07G03567100/HORMACH07G03754400/HORMACH07G03627500LC/HORMACH07G03754500/HORMACH07G03771900/HORMACH07G03772000/HORMACH07G03798700/HORMACH07G03665600LC/HORMACH07G03798900/HORMACH07G03799600/HORMACH07G03799700/HORMACH07G03799800/HORMACH07G03799900/HORMACH07G03825300/HORMACH07G03825400/HORMACH07G03825500	129
GO:0042744	hydrogen peroxide catabolic process	116/5840	206/26074	0.563106796116505	2.51411756882564	11.7212204962849	4.28337352146295e-26	9.39486592374206e-24	7.86036614640393e-24	HORMACH01G00091700/HORMACH01G00092000/HORMACH01G00092100/HORMACH01G00092300/HORMACH01G00092400/HORMACH01G00109700/HORMACH01G00109800/HORMACH01G00110000/HORMACH01G00240700/HORMACH01G00241000/HORMACH01G00377300/HORMACH01G00377400/HORMACH01G00377500/HORMACH01G00377600/HORMACH01G00377700/HORMACH01G00377800/HORMACH01G00377900/HORMACH01G00378000/HORMACH01G00378100/HORMACH01G00406100/HORMACH01G00406200/HORMACH02G00651100/HORMACH02G00651200/HORMACH02G00651300/HORMACH02G00651400/HORMACH02G00651500/HORMACH02G00651600/HORMACH02G00651700/HORMACH02G00651800/HORMACH02G00651900/HORMACH02G00652000/HORMACH02G00652200/HORMACH02G00698800/HORMACH02G00766400LC/HORMACH02G00698900/HORMACH02G00699100/HORMACH02G00699300/HORMACH02G00699500/HORMACH02G00767000LC/HORMACH02G00700000/HORMACH02G00700500/HORMACH02G00848400/HORMACH02G00848500/HORMACH02G01034100/HORMACH02G01034300/HORMACH02G01191700/HORMACH02G01191800/HORMACH02G01191900/HORMACH02G01192000/HORMACH02G01192600/HORMACH02G01212400LC/HORMACH02G01192900/HORMACH02G01193000/HORMACH02G01193100/HORMACH02G01193200/HORMACH02G01193300/HORMACH02G01193400/HORMACH02G01205500/HORMACH02G01205900/HORMACH03G01406700/HORMACH03G01406800/HORMACH03G01407000/HORMACH03G01407100/HORMACH03G01494400/HORMACH03G01567600/HORMACH03G01567700/HORMACH03G01567900/HORMACH03G01568100/HORMACH03G01668400/HORMACH03G01668500/HORMACH03G01668600/HORMACH03G01762600/HORMACH03G01762700/HORMACH03G01762800/HORMACH04G01928100/HORMACH04G01928200/HORMACH04G02096000/HORMACH04G02096100/HORMACH04G02219300/HORMACH04G02219400/HORMACH05G02604300/HORMACH05G02604400/HORMACH05G02506300LC/HORMACH05G02604500/HORMACH05G02735500/HORMACH05G02735600/HORMACH05G02736800/HORMACH05G02736900/HORMACH05G02747500/HORMACH05G02747600/HORMACH06G02940700/HORMACH06G02940800/HORMACH06G02941000/HORMACH06G02946000/HORMACH06G03339500/HORMACH06G03339600/HORMACH07G03566400/HORMACH07G03566500/HORMACH07G03566600/HORMACH07G03566700/HORMACH07G03566900/HORMACH07G03567000/HORMACH07G03567100/HORMACH07G03754500/HORMACH07G03771900/HORMACH07G03772000/HORMACH07G03798700/HORMACH07G03665600LC/HORMACH07G03798900/HORMACH07G03799600/HORMACH07G03799700/HORMACH07G03799800/HORMACH07G03799900/HORMACH07G03825300/HORMACH07G03825400/HORMACH07G03825500	116
GO:0006979	response to oxidative stress	128/5840	240/26074	0.533333333333333	2.38118721461187	11.5484419541296	1.19853320094986e-25	1.97158711556253e-23	1.64956016867573e-23	HORMACH01G00091500/HORMACH01G00091600/HORMACH01G00091700/HORMACH01G00092000/HORMACH01G00092100/HORMACH01G00092300/HORMACH01G00092400/HORMACH01G00109700/HORMACH01G00109800/HORMACH01G00110000/HORMACH01G00240700/HORMACH01G00241000/HORMACH01G00377300/HORMACH01G00377400/HORMACH01G00377500/HORMACH01G00377600/HORMACH01G00377700/HORMACH01G00377800/HORMACH01G00377900/HORMACH01G00378000/HORMACH01G00378100/HORMACH01G00406100/HORMACH01G00406200/HORMACH02G00651100/HORMACH02G00651200/HORMACH02G00651300/HORMACH02G00651400/HORMACH02G00651500/HORMACH02G00651600/HORMACH02G00651700/HORMACH02G00651800/HORMACH02G00651900/HORMACH02G00652000/HORMACH02G00652200/HORMACH02G00766000LC/HORMACH02G00698800/HORMACH02G00766400LC/HORMACH02G00698900/HORMACH02G00699100/HORMACH02G00699300/HORMACH02G00699500/HORMACH02G00699800/HORMACH02G00699900/HORMACH02G00767000LC/HORMACH02G00700000/HORMACH02G00700500/HORMACH02G00848400/HORMACH02G00848500/HORMACH02G01034100/HORMACH02G01034300/HORMACH02G01191700/HORMACH02G01191800/HORMACH02G01191900/HORMACH02G01192000/HORMACH02G01192400/HORMACH02G01192600/HORMACH02G01212400LC/HORMACH02G01192900/HORMACH02G01193000/HORMACH02G01193100/HORMACH02G01193200/HORMACH02G01193300/HORMACH02G01193400/HORMACH02G01205500/HORMACH02G01205900/HORMACH03G01406700/HORMACH03G01406800/HORMACH03G01407000/HORMACH03G01407100/HORMACH03G01494400/HORMACH03G01494500/HORMACH03G01567600/HORMACH03G01567700/HORMACH03G01567900/HORMACH03G01568100/HORMACH03G01668400/HORMACH03G01668500/HORMACH03G01668600/HORMACH03G01762600/HORMACH03G01762700/HORMACH03G01762800/HORMACH04G01928100/HORMACH04G01928200/HORMACH04G02095800/HORMACH04G02096000/HORMACH04G02096100/HORMACH04G02219300/HORMACH04G02219400/HORMACH05G02604300/HORMACH05G02604400/HORMACH05G02506300LC/HORMACH05G02604500/HORMACH05G02735500/HORMACH05G02735600/HORMACH05G02736800/HORMACH05G02736900/HORMACH05G02747500/HORMACH05G02747600/HORMACH06G02940700/HORMACH06G02833700LC/HORMACH06G02940800/HORMACH06G02941000/HORMACH06G02946000/HORMACH06G03339500/HORMACH06G03339600/HORMACH06G03339700/HORMACH07G03566400/HORMACH07G03566500/HORMACH07G03566600/HORMACH07G03566700/HORMACH07G03566900/HORMACH07G03567000/HORMACH07G03567100/HORMACH07G03754400/HORMACH07G03627500LC/HORMACH07G03754500/HORMACH07G03771900/HORMACH07G03772000/HORMACH07G03798700/HORMACH07G03665600LC/HORMACH07G03798900/HORMACH07G03799600/HORMACH07G03799700/HORMACH07G03799800/HORMACH07G03799900/HORMACH07G03825300/HORMACH07G03825400/HORMACH07G03825500	128
GO:0048364	root development	48/5840	56/26074	0.857142857142857	3.82690802348337	11.3770532384216	1.10378156608019e-23	1.45257654096153e-21	1.21532159802093e-21	HORMACH01G00312100LC/HORMACH01G00218400/HORMACH03G01736700/HORMACH03G01736900/HORMACH03G01737000/HORMACH03G01737100/HORMACH03G01737200/HORMACH03G01737300/HORMACH03G01737400/HORMACH03G01737500/HORMACH03G01737600/HORMACH03G01737700/HORMACH03G01737800/HORMACH03G01737900/HORMACH03G01738000/HORMACH03G01738200/HORMACH03G01738300/HORMACH03G01738500/HORMACH03G01738700/HORMACH04G01922000/HORMACH04G01922100/HORMACH04G01922200/HORMACH04G01922300/HORMACH04G01922400/HORMACH07G03665200/HORMACH07G03665300/HORMACH07G03544600LC/HORMACH07G03665400/HORMACH07G03665500/HORMACH07G03665700/HORMACH07G03665800/HORMACH07G03665900/HORMACH07G03666000/HORMACH07G03666100/HORMACH07G03666200/HORMACH07G03666300/HORMACH07G03666400/HORMACH07G03545000LC/HORMACH07G03666500/HORMACH07G03666700/HORMACH07G03666800/HORMACH07G03666900/HORMACH07G03989600/HORMACH07G03989800/HORMACH07G03990000/HORMACH07G03990100/HORMACH07G03990200/HORMACH07G03990300	48
GO:0009733	response to auxin	68/5840	97/26074	0.701030927835051	3.1299110295156	11.2905184688191	1.64617632892055e-23	1.80530670738287e-21	1.51043898250078e-21	HORMACH02G01099800/HORMACH02G01099900/HORMACH02G01100000/HORMACH02G01100100/HORMACH02G01100600/HORMACH02G01100900/HORMACH02G01101000/HORMACH04G01814400/HORMACH04G01814500/HORMACH04G01814600/HORMACH05G02617100/HORMACH05G02617200/HORMACH05G02617300/HORMACH05G02617400/HORMACH05G02617700/HORMACH05G02672700/HORMACH05G02581700LC/HORMACH05G02672800/HORMACH05G02672900/HORMACH05G02673000/HORMACH05G02673400/HORMACH05G02673500/HORMACH05G02674600/HORMACH05G02674700/HORMACH05G02675200/HORMACH05G02583400LC/HORMACH05G02583500LC/HORMACH05G02583600LC/HORMACH05G02675300/HORMACH05G02583800LC/HORMACH05G02675400/HORMACH05G02675600/HORMACH05G02675900/HORMACH05G02584200LC/HORMACH05G02676000/HORMACH05G02676100/HORMACH05G02676200/HORMACH05G02676300/HORMACH05G02676500/HORMACH05G02676600/HORMACH05G02676700/HORMACH05G02676900/HORMACH05G02677000/HORMACH05G02677100/HORMACH05G02677200/HORMACH06G02850500LC/HORMACH06G02851000LC/HORMACH06G02851200LC/HORMACH06G02851500LC/HORMACH06G02851700LC/HORMACH06G03017500/HORMACH06G03017700/HORMACH06G03155500/HORMACH06G03057100LC/HORMACH06G03155600/HORMACH06G03057200LC/HORMACH06G03057300LC/HORMACH06G03272500/HORMACH06G03272600/HORMACH06G03272700/HORMACH07G03664800/HORMACH07G03664900/HORMACH07G03727500/HORMACH07G03727700/HORMACH07G03846700/HORMACH07G03846800/HORMACH07G03892300/HORMACH07G03892400	68
GO:0004867	serine-type endopeptidase inhibitor activity	93/5840	158/26074	0.588607594936709	2.62797164903763	11.0268749199673	4.3288818051472e-23	4.06914889683837e-21	3.40451907382254e-21	HORMACH01G00108300LC/HORMACH01G00108500LC/HORMACH01G00013900/HORMACH01G00108900LC/HORMACH01G00119800LC/HORMACH01G00120100LC/HORMACH01G00024800/HORMACH01G00025000/HORMACH01G00025100/HORMACH01G00028800/HORMACH01G00028900/HORMACH01G00038200/HORMACH01G00038300/HORMACH01G00038400/HORMACH01G00038500/HORMACH01G00042000/HORMACH01G00042200/HORMACH01G00316300/HORMACH01G00316400/HORMACH01G00316600/HORMACH01G00583400LC/HORMACH01G00583500LC/HORMACH01G00583900LC/HORMACH02G00574100/HORMACH02G00644600LC/HORMACH02G00644900LC/HORMACH02G00645000LC/HORMACH02G00645100LC/HORMACH02G00645300LC/HORMACH02G00645800LC/HORMACH02G00646000LC/HORMACH02G00646100LC/HORMACH02G00574300/HORMACH02G00574400/HORMACH02G00675700LC/HORMACH02G00675800LC/HORMACH02G00730700LC/HORMACH02G00656900/HORMACH02G00714300/HORMACH02G00714400/HORMACH02G00778800LC/HORMACH02G00714500/HORMACH03G01234100/HORMACH03G01234400/HORMACH03G01234600/HORMACH03G01234700/HORMACH03G01234800/HORMACH03G01234900/HORMACH03G01235100/HORMACH03G01236300/HORMACH03G01236400/HORMACH03G01251800/HORMACH03G01273100LC/HORMACH03G01293300/HORMACH03G01293400/HORMACH03G01293800/HORMACH03G01707900LC/HORMACH04G01883300/HORMACH04G01883400/HORMACH04G01883500/HORMACH04G01860500LC/HORMACH04G01860600LC/HORMACH04G01896400/HORMACH04G02198100/HORMACH04G02198200/HORMACH05G02278100/HORMACH05G02610900/HORMACH05G02611000/HORMACH05G02560300LC/HORMACH05G02560800LC/HORMACH05G02560900LC/HORMACH05G02655800/HORMACH05G02654100LC/HORMACH05G02693600LC/HORMACH05G02693900LC/HORMACH05G02694100LC/HORMACH05G02711800LC/HORMACH05G02712100LC/HORMACH06G02945500/HORMACH06G02945800/HORMACH06G02967900/HORMACH06G02866300LC/HORMACH06G02978500/HORMACH06G02978600/HORMACH06G02877500LC/HORMACH06G02978700/HORMACH06G02877600LC/HORMACH06G02980100/HORMACH06G02880400LC/HORMACH07G03456100/HORMACH07G03456200/HORMACH07G03537400/HORMACH07G03537500	93
GO:0005576	extracellular region	117/5840	233/26074	0.502145922746781	2.24194397083897	10.2302526424737	9.94648413844394e-21	8.18098320387014e-19	6.84475158474498e-19	HORMACH01G00024800/HORMACH01G00025000/HORMACH01G00025100/HORMACH01G00028800/HORMACH01G00028900/HORMACH01G00170900/HORMACH01G00171000/HORMACH01G00240200/HORMACH01G00240300/HORMACH01G00252900/HORMACH01G00253000/HORMACH01G00253300/HORMACH01G00316300/HORMACH01G00316400/HORMACH01G00316600/HORMACH02G00617800/HORMACH02G00617900/HORMACH02G00730700LC/HORMACH02G00656900/HORMACH02G00712500/HORMACH02G00712600/HORMACH02G00788000/HORMACH02G00788400/HORMACH02G00788600/HORMACH02G00912100/HORMACH02G00912200/HORMACH02G01019500/HORMACH02G01019600/HORMACH02G01019700/HORMACH03G01219400/HORMACH03G01234100/HORMACH03G01234400/HORMACH03G01234600/HORMACH03G01234700/HORMACH03G01234800/HORMACH03G01234900/HORMACH03G01235100/HORMACH03G01236300/HORMACH03G01236400/HORMACH03G01251800/HORMACH03G01273100LC/HORMACH03G01355700LC/HORMACH03G01355800LC/HORMACH03G01330200/HORMACH03G01330500/HORMACH03G01395600/HORMACH03G01395800/HORMACH03G01576800/HORMACH03G01577000/HORMACH03G01624100/HORMACH03G01624200/HORMACH03G01624400/HORMACH03G01624500/HORMACH03G01624700/HORMACH03G01624800/HORMACH03G01774700LC/HORMACH04G01910000LC/HORMACH04G01954800/HORMACH04G02135300/HORMACH04G02135400/HORMACH04G02135500/HORMACH04G02135600/HORMACH04G02135700/HORMACH04G02233600/HORMACH04G02233800/HORMACH04G02233900/HORMACH04G02234300/HORMACH04G02234400/HORMACH04G02234500/HORMACH04G02234600/HORMACH04G02234700/HORMACH05G02269600/HORMACH05G02269700/HORMACH05G02497600/HORMACH05G02497700/HORMACH05G02417900LC/HORMACH05G02615800/HORMACH05G02615900/HORMACH05G02667500LC/HORMACH05G02767900/HORMACH05G02779100/HORMACH05G02779200/HORMACH05G02678200LC/HORMACH05G02749600LC/HORMACH05G02749700LC/HORMACH05G02856500/HORMACH05G02754100LC/HORMACH05G02754200LC/HORMACH05G02889900/HORMACH05G02890000/HORMACH05G02781800LC/HORMACH05G02890300/HORMACH05G02782000LC/HORMACH06G02926800/HORMACH06G02926900/HORMACH06G03292600/HORMACH06G03292700/HORMACH06G03292800/HORMACH07G03271100LC/HORMACH07G03271200LC/HORMACH07G03455900/HORMACH07G03347900LC/HORMACH07G03477400/HORMACH07G03477500/HORMACH07G03532100/HORMACH07G03532200/HORMACH07G03532300/HORMACH07G03572400/HORMACH07G03572500/HORMACH07G03788500/HORMACH07G03907300/HORMACH07G03781700LC/HORMACH07G03781900LC/HORMACH07G03782300LC/HORMACH07G03782600LC/HORMACH07G03995700/HORMACH07G03996200	117
GO:0030247	polysaccharide binding	72/5840	138/26074	0.521739130434783	2.32942227516379	8.41224763710073	2.05496454750599e-14	1.50240741362105e-12	1.25701340157384e-12	HORMACH01G00043100/HORMACH02G01117300/HORMACH02G01118100/HORMACH02G01118200/HORMACH03G01221100/HORMACH03G01221200/HORMACH03G01223400/HORMACH03G01223800/HORMACH03G01223900/HORMACH03G01224300/HORMACH03G01224900/HORMACH03G01225600/HORMACH03G01225700/HORMACH03G01225800/HORMACH03G01279800LC/HORMACH03G01279900LC/HORMACH03G01280000LC/HORMACH03G01259100/HORMACH03G01259500/HORMACH03G01259600/HORMACH03G01259700/HORMACH03G01280700LC/HORMACH03G01280800LC/HORMACH03G01280900LC/HORMACH03G01261900/HORMACH03G01262100/HORMACH03G01285500LC/HORMACH03G01285600LC/HORMACH03G01285700LC/HORMACH03G01285800LC/HORMACH03G01285200LC/HORMACH03G01262700/HORMACH03G01262800/HORMACH03G01262900/HORMACH03G01508400/HORMACH03G01508500/HORMACH03G01508600/HORMACH03G01508700/HORMACH03G01777800/HORMACH03G01766000LC/HORMACH05G02314600/HORMACH05G02314700/HORMACH05G02332200/HORMACH05G02332300/HORMACH05G02698600/HORMACH05G02698700/HORMACH05G02699400/HORMACH05G02699600/HORMACH05G02700000/HORMACH05G02606700LC/HORMACH05G02849700/HORMACH05G02849800/HORMACH05G02850100/HORMACH05G02858900/HORMACH06G02922200/HORMACH06G02922400/HORMACH06G02823500LC/HORMACH06G02826400LC/HORMACH06G02867700LC/HORMACH06G02867900LC/HORMACH06G02868500LC/HORMACH06G02973300/HORMACH06G03156500/HORMACH06G03318100/HORMACH06G03318200/HORMACH06G03319100/HORMACH07G03458800/HORMACH07G03458900/HORMACH07G03459100/HORMACH07G03459700/HORMACH07G03621000/HORMACH07G03621300	72
GO:0009611	response to wounding	44/5840	69/26074	0.63768115942029	2.84707166964463	8.25355246937919	2.04426848760515e-13	1.34512866484419e-11	1.12542359896578e-11	HORMACH01G00108300LC/HORMACH01G00108500LC/HORMACH01G00013900/HORMACH01G00108900LC/HORMACH01G00119800LC/HORMACH01G00120100LC/HORMACH01G00038200/HORMACH01G00038300/HORMACH01G00038400/HORMACH01G00038500/HORMACH01G00042000/HORMACH01G00042200/HORMACH01G00583400LC/HORMACH01G00583500LC/HORMACH01G00583900LC/HORMACH02G00714300/HORMACH02G00714400/HORMACH02G00778800LC/HORMACH02G00714500/HORMACH03G01293300/HORMACH03G01293400/HORMACH03G01293800/HORMACH04G02165800/HORMACH04G02165900/HORMACH04G02166000/HORMACH05G02610900/HORMACH05G02611000/HORMACH05G02654100LC/HORMACH06G02967900/HORMACH06G02866300LC/HORMACH06G02978500/HORMACH06G02978600/HORMACH06G02877500LC/HORMACH06G02978700/HORMACH06G02877600LC/HORMACH06G02980100/HORMACH06G02880400LC/HORMACH07G03537400/HORMACH07G03537500/HORMACH07G03575500/HORMACH07G03575600/HORMACH07G03575700/HORMACH07G03575800/HORMACH07G03575900	44
