Index3,Corr_Value3,Index4,Corr_Value4,Index5,Corr_Value5
1,0.7336055379316869,1.0,0.7118107456334466,1.0,0.571806215553875
2,0.7163311077469152,2.0,0.4835955893832736,2.0,0.3839822882315408
3,0.7304462384683598,3.0,0.5165601948283335,3.0,0.6636362763642981
4,0.48542587379526553,4.0,0.4905219946112898,4.0,0.36168134311428535
5,0.4308457615665571,5.0,0.46455662885274623,5.0,0.3683636025979147
6,0.722258374728829,6.0,0.6673930969744966,6.0,0.3874499898535723
7,0.5954683129972843,7.0,0.5612651223222392,7.0,0.3759236755331616
8,0.6883466009966824,8.0,0.5585783021483568,8.0,0.5082533152804349
9,0.9014717921092308,9.0,0.4486605363700406,9.0,0.5285959895801068
10,0.7278311594481908,10.0,0.5294069837089904,10.0,0.4074233101097519
11,0.6144476531162643,11.0,0.5154812087629,11.0,0.627207292041578
12,0.8255219536427865,12.0,0.5009666048137986,12.0,0.6327263025011636
13,0.6552768610017978,13.0,0.38569866101430555,13.0,0.5296660948257863
14,0.7571471473153546,14.0,0.4645896427779689,14.0,0.391392439667517
15,0.6174945551393716,15.0,0.6764905980496948,15.0,0.43851378279463415
16,0.8403572626210472,16.0,0.4235612611918293,16.0,0.4233923312046612
17,0.5539012379999678,17.0,0.5663364244357952,17.0,0.3611765152751068
18,0.9015525619364092,18.0,0.572707882132182,18.0,0.4570885274752708
19,0.8621107232212065,19.0,0.47621344597782367,19.0,0.39265549696795954
20,0.6018068727084285,20.0,0.4737258851552086,20.0,0.4689581154595025
21,0.6182903344648298,21.0,0.6181753078905341,21.0,0.6441950082499068
22,0.5430664222407096,22.0,0.5780483771905223,22.0,0.5773380558388055
23,0.7073296193310384,23.0,0.6369456107196765,23.0,0.40155139155430813
24,0.5407651696554125,24.0,0.5667876069029644,24.0,0.36932389113527825
25,0.4572552331411953,25.0,0.5098085653687457,25.0,0.43392753095913555
26,0.6396625737277686,26.0,0.7314504616702913,26.0,0.4708284372575007
27,0.7300596152995555,27.0,0.6236589368323308,27.0,0.5953904752977881
28,0.7962547009144345,28.0,0.5473381904118574,28.0,0.676402206561073
29,0.6316435430324225,29.0,0.37405275876612604,29.0,0.46256903877733657
30,0.6624146057127567,30.0,0.5711233149455176,30.0,0.48946483694654763
