Type,ks
Speciation_gene_pairs_same_direction,0.773803
Speciation_gene_pairs_same_direction,1.58963
Speciation_gene_pairs_same_direction,0.587152
Speciation_gene_pairs_same_direction,0.817773
Speciation_gene_pairs_same_direction,0.832361
Speciation_gene_pairs_same_direction,0.489323
Speciation_gene_pairs_same_direction,1.86665
Speciation_gene_pairs_same_direction,0.961324
Speciation_gene_pairs_same_direction,0.711955
Speciation_gene_pairs_same_direction,2.24819
Speciation_gene_pairs_same_direction,0.67332
Speciation_gene_pairs_same_direction,0.962645
Speciation_gene_pairs_same_direction,1.58911
Speciation_gene_pairs_same_direction,1.03504
Speciation_gene_pairs_same_direction,2.28077
Speciation_gene_pairs_same_direction,0.898555
Speciation_gene_pairs_same_direction,0.65481
Speciation_gene_pairs_same_direction,0.489111
Speciation_gene_pairs_same_direction,0.893619
Speciation_gene_pairs_same_direction,2.81486
Speciation_gene_pairs_same_direction,1.16302
Speciation_gene_pairs_same_direction,1.10281
Speciation_gene_pairs_same_direction,1.02144
Speciation_gene_pairs_same_direction,1.67694
Speciation_gene_pairs_same_direction,0.879536
Speciation_gene_pairs_same_direction,0.600031
Speciation_gene_pairs_same_direction,2.39102
Speciation_gene_pairs_same_direction,0.838064
