Type,omega
Speciation_gene_pairs_same_direction,0.360433
Speciation_gene_pairs_same_direction,0.307294
Speciation_gene_pairs_same_direction,0.182072
Speciation_gene_pairs_same_direction,0.0917862
Speciation_gene_pairs_same_direction,0.225243
Speciation_gene_pairs_same_direction,0.10791
Speciation_gene_pairs_same_direction,0.0600972
Speciation_gene_pairs_same_direction,0.279999
Speciation_gene_pairs_same_direction,0.0386822
Speciation_gene_pairs_same_direction,0.0321942
Speciation_gene_pairs_same_direction,0.0492749
Speciation_gene_pairs_same_direction,0.107724
Speciation_gene_pairs_same_direction,0.202341
Speciation_gene_pairs_same_direction,0.167417
Speciation_gene_pairs_same_direction,0.134496
Speciation_gene_pairs_same_direction,0.0528655
Speciation_gene_pairs_same_direction,0.0424243
Speciation_gene_pairs_same_direction,0.148161
Speciation_gene_pairs_same_direction,0.351104
Speciation_gene_pairs_same_direction,0.175351
Speciation_gene_pairs_same_direction,0.283012
Speciation_gene_pairs_same_direction,0.375325
Speciation_gene_pairs_same_direction,0.12661
Speciation_gene_pairs_same_direction,0.058384
Speciation_gene_pairs_same_direction,0.555325
Speciation_gene_pairs_same_direction,0.123824
Speciation_gene_pairs_same_direction,0.0354275
Speciation_gene_pairs_same_direction,0.137328
