Type,Corr_Value
Speciation_gene_pairs,0.6351501668520578
Speciation_gene_pairs,0.6355951056729701
Speciation_gene_pairs,0.7116796440489432
Speciation_gene_pairs,0.8068965517241379
Speciation_gene_pairs,0.578642936596218
Speciation_gene_pairs,0.6182424916573971
Speciation_gene_pairs,0.6720800889877642
Speciation_gene_pairs,0.6654060066740823
Speciation_gene_pairs,0.446496106785317
Speciation_gene_pairs,0.4949944382647385
Speciation_gene_pairs,0.6756395995550611
Speciation_gene_pairs,0.8647385984427142
Speciation_gene_pairs,0.7152391546162402
Speciation_gene_pairs,0.6654060066740823
Speciation_gene_pairs,0.8869855394883204
Speciation_gene_pairs,0.52880978865406
Speciation_gene_pairs,0.8740823136818686
Speciation_gene_pairs,0.7156840934371523
Speciation_gene_pairs,0.5483870967741935
Speciation_gene_pairs,0.7953281423804226
Speciation_gene_pairs,0.825139043381535
Speciation_gene_pairs,0.7423804226918799
Speciation_gene_pairs,0.7624026696329255
Speciation_gene_pairs,0.5635150166852058
Speciation_gene_pairs,0.7472747497219132
Speciation_gene_pairs,0.7027808676307008
Speciation_gene_pairs,0.4994438264738598
Speciation_gene_pairs,0.7477196885428253
Speciation_gene_pairs,0.8140155728587318
Speciation_gene_pairs,0.6978865406006673
Speciation_gene_pairs,0.6720800889877642
Speciation_gene_pairs,0.6400444938820912
Speciation_gene_pairs,0.6209121245828698
Speciation_gene_pairs,0.6711902113459399
Speciation_gene_pairs,0.5292547274749722
Speciation_gene_pairs,0.6885428253615128
Speciation_gene_pairs,0.8972191323692991
Speciation_gene_pairs,0.5305895439377085
Speciation_gene_pairs,0.7899888765294771
Speciation_gene_pairs,0.6729699666295884
Speciation_gene_pairs,0.7784204671857619
Speciation_gene_pairs,0.5488320355951056
Speciation_gene_pairs,0.6983314794215795
Speciation_gene_pairs,0.7592880978865406
Speciation_gene_pairs,0.6507230255839822
Speciation_gene_pairs,0.6191323692992213
Speciation_gene_pairs,0.8113459399332592
Speciation_gene_pairs,0.578642936596218
Speciation_gene_pairs,0.6832035595105673
Speciation_gene_pairs,0.8736373748609566
Speciation_gene_pairs,0.5724137931034483
Speciation_gene_pairs,0.6542825361512792
