Type,ka
Speciation_gene_pairs_same_direction,0.0345997
Speciation_gene_pairs_same_direction,0.148011
Speciation_gene_pairs_same_direction,0.225391
Speciation_gene_pairs_same_direction,0.123234
Speciation_gene_pairs_same_direction,0.0914032
Speciation_gene_pairs_same_direction,0.195654
Speciation_gene_pairs_same_direction,0.0612177
Speciation_gene_pairs_same_direction,0.0929418
Speciation_gene_pairs_same_direction,0.201316
Speciation_gene_pairs_same_direction,0.0637968
Speciation_gene_pairs_same_direction,0.307059
Speciation_gene_pairs_same_direction,0.161983
Speciation_gene_pairs_same_direction,0.136059
Speciation_gene_pairs_same_direction,0.126487
Speciation_gene_pairs_same_direction,0.089656
Speciation_gene_pairs_same_direction,0.130934
Speciation_gene_pairs_same_direction,0.00255728
Speciation_gene_pairs_same_direction,0.126632
Speciation_gene_pairs_same_direction,0.20516
Speciation_gene_pairs_same_direction,0.120777
Speciation_gene_pairs_same_direction,0.140142
Speciation_gene_pairs_same_direction,0.121344
Speciation_gene_pairs_same_direction,0.143348
Speciation_gene_pairs_same_direction,0.102022
Speciation_gene_pairs_same_direction,0.168486
Speciation_gene_pairs_same_direction,0.0379448
Speciation_gene_pairs_same_direction,0.303169
Speciation_gene_pairs_same_direction,0.226317
