Type,ka
Speciation_gene_pairs_same_direction,0.0989
Speciation_gene_pairs_same_direction,0.0413
Speciation_gene_pairs_same_direction,0.2237
Speciation_gene_pairs_same_direction,0.1717
Speciation_gene_pairs_same_direction,0.1351
Speciation_gene_pairs_same_direction,0.1782
Speciation_gene_pairs_same_direction,0.1215
Speciation_gene_pairs_same_direction,0.0506
Speciation_gene_pairs_same_direction,0.155
Speciation_gene_pairs_same_direction,0.1229
Speciation_gene_pairs_same_direction,0.1514
Speciation_gene_pairs_same_direction,0.2801
Speciation_gene_pairs_same_direction,0.2251
Speciation_gene_pairs_same_direction,0.1821
Speciation_gene_pairs_same_direction,0.0922
Speciation_gene_pairs_same_direction,0.1661
Speciation_gene_pairs_same_direction,0.1919
Speciation_gene_pairs_same_direction,0.3112
Speciation_gene_pairs_same_direction,0.3119
Speciation_gene_pairs_same_direction,0.0255
Speciation_gene_pairs_same_direction,0.1752
Speciation_gene_pairs_same_direction,0.2784
Speciation_gene_pairs_same_direction,0.3356
Speciation_gene_pairs_same_direction,0.1811
Speciation_gene_pairs_same_direction,0.1288
Speciation_gene_pairs_same_direction,0.2075
Speciation_gene_pairs_same_direction,0.2208
Speciation_gene_pairs_same_direction,0.2366
