Type,ks
Speciation_gene_pairs_same_direction,0.58634
Speciation_gene_pairs_same_direction,1.22714
Speciation_gene_pairs_same_direction,0.53807
Speciation_gene_pairs_same_direction,0.614278
Speciation_gene_pairs_same_direction,1.84057
Speciation_gene_pairs_same_direction,1.31174
Speciation_gene_pairs_same_direction,0.689782
Speciation_gene_pairs_same_direction,1.22368
Speciation_gene_pairs_same_direction,0.697513
Speciation_gene_pairs_same_direction,0.981971
Speciation_gene_pairs_same_direction,0.993274
Speciation_gene_pairs_same_direction,0.866358
Speciation_gene_pairs_same_direction,1.22571
Speciation_gene_pairs_same_direction,1.26286
Speciation_gene_pairs_same_direction,0.704442
Speciation_gene_pairs_same_direction,2.13981
Speciation_gene_pairs_same_direction,0.854993
Speciation_gene_pairs_same_direction,0.832085
Speciation_gene_pairs_same_direction,0.942986
Speciation_gene_pairs_same_direction,1.19985
Speciation_gene_pairs_same_direction,0.845392
Speciation_gene_pairs_same_direction,0.606391
Speciation_gene_pairs_same_direction,0.747381
Speciation_gene_pairs_same_direction,2.28738
Speciation_gene_pairs_same_direction,0.762426
Speciation_gene_pairs_same_direction,0.714548
Speciation_gene_pairs_same_direction,0.865175
Speciation_gene_pairs_same_direction,2.3127
