Index3,Corr_Value3,Index4,Corr_Value4,Index5,Corr_Value5
1,0.6484427988634028,1.0,0.3752654265731553,1.0,0.4844053929199186
2,0.9434126640653244,2.0,0.45744590984448225,2.0,0.46476717247974325
3,0.5660619647988788,3.0,0.7245518716505073,3.0,0.7156328237772301
4,0.8533014633156304,4.0,0.568359176422934,4.0,0.9841782193642891
5,0.8612734354875854,5.0,0.3881754039223034,5.0,0.9255457636163327
6,0.5940621472877206,6.0,0.5329731602757397,6.0,0.5112196409547414
7,0.8097038098460608,7.0,0.9693115855937792,7.0,0.9717071619255103
8,0.5548807881132096,8.0,0.9000169793726476,8.0,0.46906737912327306
9,0.9586056443480558,9.0,0.8589390025751427,9.0,0.5005940119030622
10,0.9041016656816028,10.0,0.9902098795467501,10.0,0.9846918807961711
11,0.5312165801586828,11.0,0.46216511015901324,11.0,0.4640916057829344
12,0.7461528947350815,12.0,0.4126696410647659,12.0,0.987481856689136
13,0.9889569082196019,13.0,0.5553831378733596,13.0,0.992804509303358
14,0.7670506372811061,14.0,0.9767603142810555,14.0,0.7254399118801186
15,0.8757617963328015,15.0,0.5207229844501274,15.0,0.5061772948579305
16,0.6881732582349889,16.0,0.6468111055526469,16.0,0.850207269232691
17,0.9496933137776601,17.0,0.4393499935095419,17.0,0.8396472012970516
18,0.5942659152530477,18.0,0.6621883709463868,18.0,0.7604088721713076
19,0.8832527986395727,19.0,0.3611077561750366,19.0,0.619904192631939
20,0.708874594607839,20.0,0.8849678854265417,20.0,0.8297563826974536
21,0.8745042083634629,21.0,0.40486144186739614,21.0,0.7181000796457405
22,0.8863655746113974,22.0,0.8016831085527565,22.0,0.5385324655873127
23,0.6269270415894828,23.0,0.8923239962174464,23.0,0.3750187892154681
24,0.9345908814615759,24.0,0.3868986358202444,24.0,0.6079408966712334
25,0.8583800537536286,25.0,0.7952245408234743,25.0,0.996513375762961
26,0.7478996262557055,26.0,0.7173110357247419,26.0,0.8529331759323736
27,0.6905995236687287,27.0,0.4411411057925602,27.0,0.809298991859357
28,0.8064413156509231,28.0,0.42004220819557564,28.0,0.7808969219850065
29,0.885583520804464,29.0,0.7386189704135953,29.0,0.9349545348765256
30,0.8627386634448955,30.0,0.5349376399141482,30.0,0.8815860970393611
31,0.9563842813646019,31.0,0.9273561432162837,31.0,0.673573341099582
32,0.9136756512389637,32.0,0.5502485625422009,32.0,0.6273897992904981
33,0.6965731298112698,33.0,0.5428701733075074,33.0,0.4165401640733564
34,0.5217914440555211,34.0,0.4420412137903464,34.0,0.4480242170193172
35,0.9172207285218619,35.0,0.8075199638609901,35.0,0.5532291359331577
36,0.8371510480348561,36.0,0.49541657975115644,36.0,0.4085260280097337
37,0.7851230431626905,37.0,0.9402993830296739,37.0,0.9851763282858843
38,0.7939915435075942,38.0,0.46361359478107694,38.0,0.4092832947967528
39,0.8814636114287231,39.0,0.4741312110512598,39.0,0.8468871520934544
40,0.8055413979762671,40.0,0.6815242002744215,40.0,0.47923313514001714
41,0.6808007448097344,41.0,0.6496888596226872,41.0,0.5397934689932975
42,0.7306400574670056,42.0,0.5924212003910451,42.0,0.9859637620709008
43,0.5779834669309023,43.0,0.6332176946690272,43.0,0.8167843772193784
44,0.6287045704625048,44.0,0.894830602016447,44.0,0.406429844246732
45,0.9260759683050244,45.0,0.4774620398112588,45.0,0.6197951547375392
46,0.6044443528635746,46.0,0.4619480217655647,46.0,0.8299750357648228
47,0.8435066823183627,47.0,0.7222805579810667,47.0,0.9279727478379435
48,0.4574345709014363,48.0,0.40062709005156893,48.0,0.9860274500466839
49,0.6872279458471917,49.0,0.5660217181369784,49.0,0.8447322030252329
50,0.6368623175735038,50.0,0.6882663012864211,50.0,0.6313342544733734
51,0.4868030587761839,51.0,0.694996647874553,51.0,0.36865148811322673
52,0.939610352743145,52.0,0.49049440081958817,52.0,0.42302042049344746
53,0.9544426471301563,53.0,0.5019015503860094,53.0,0.9929017061444206
54,0.8547311786875114,54.0,0.745710779260191,54.0,0.9152096480375667
