Type,Corr_Value,species_pair,tissue_time
Speciation_gene_pairs_same_direction,0.6444910614955848,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.7572068470506,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.7186489699538977,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.7415316786598016,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.8602117324739235,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.6718886099035051,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.915672878868436,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.7964450140250873,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.7436232492094349,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.7635150939108235,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.5304195695872825,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.6592443519572252,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.8911571137808181,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.8644301784203642,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.7746147310247348,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.7775167791020764,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.8292047750412578,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.7912385531984442,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.844800284096285,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.6227761752284221,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.813967644999485,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.7815875637554092,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.7788812956754902,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.747681006679777,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.7254434820868757,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.8543604669630459,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.6501894648957044,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.8609110011077714,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.7813587164809703,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.7847188781920686,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.8543241493435124,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.8257334535984766,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.7629543946628057,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.7289925385778641,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.8228189330251173,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.7767252438744191,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.7019346015434437,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.755566384202186,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.7814844627674954,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.6297273674912499,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.6708641597933805,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.7654469498559179,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.7462857597971726,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.7945402686161691,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.8177361503349837,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.6591658512086513,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.4845127501223593,Sb_Ta,root_d1
