Type,Corr_Value,species_pair,tissue_time
Speciation_gene_pairs_same_direction,0.8304783092324804,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.7174638487208009,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.7223581757508343,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.8451612903225806,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.7272525027808675,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.7098998887652946,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.8656284760845384,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.6814238042269187,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.7410456062291434,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.6080088987764182,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.5279199110122358,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.6516129032258065,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.739265850945495,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.643159065628476,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.8384872080088988,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.8945494994438264,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.6809788654060066,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.8260289210233593,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.5372636262513905,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.6209121245828698,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.6565072302558399,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.8424916573971077,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.8144605116796441,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.7010011123470522,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.7744160177975528,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.6974416017797552,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.6747497219132369,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.6636262513904337,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.7503893214682981,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.8780867630700778,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.6182424916573971,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.7877641824249165,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.6983314794215795,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.8647385984427142,Sb_Ta,root_d1
